SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
25,121.40025793469,-28.19319301530,5597683348510282368,246.2015594934,1.9481590590,1.4844,-5.537,7.291,297,16.152596,1.835427,1.0,NGC_2527,Gaia DR2 5597683348510282368,121.40028498366,-28.19322440710
26,121.31790333714,-28.28117037171,5597681149487561856,246.2370109084,1.8397677127,1.5889,-5.702,7.436,287,11.519178,0.434498,1.0,NGC_2527,Gaia DR2 5597681149487561856,121.31793121514,-28.28120238782
27,121.37204610723,-28.35148198823,5597679740738286592,246.3219597058,1.8423649800,1.5285,-6.208,7.783,322,15.586177,1.384936,0.9,NGC_2527, ,121.37207647922,-28.35151549837
28,121.68924548278,-28.22192687611,5597684722899999232,246.3626451596,2.1475727239,1.5308,-5.442,7.338,303,13.561326,0.827271,1.0,NGC_2527,Gaia DR2 5597684722899999232,121.68927207481,-28.22195847027
29,121.32225310118,-28.26418898753,5597681252566248192,246.2247124094,1.8520943788,1.5318,-5.614,6.912,309,16.177555,1.593566,1.0,NGC_2527,Gaia DR2 5597681252566248192,121.32228054455,-28.26421874753
30,121.65424511157,-28.01403799321,5597692350761671040,246.1706395806,2.2333540686,1.5363,-5.533,7.074,300,10.121290,0.247342,1.0,NGC_2527,Gaia DR2 5597692350761671040,121.65427209590,-28.01406845071
31,121.41618945336,-28.27116683313,5597680702810887296,246.2749526532,1.9182173289,1.5756,-5.458,7.199,288,14.225672,0.982789,1.0,NGC_2527,Gaia DR2 5597680702810887296,121.41621613589,-28.27119782882
32,121.38537885457,-28.30344908780,5597680183107153280,246.2876734001,1.8780102419,1.5419,-5.102,6.696,311,16.116293,0.989222,0.3,NGC_2527, ,121.38540380429,-28.30347791780
33,121.63860331082,-27.98167204951,5597692724412510464,246.1358971258,2.2391075181,1.5400,-5.299,7.257,313,17.212172,1.873579,1.0,NGC_2527,Gaia DR2 5597692724412510464,121.63862914618,-27.98170329492
34,121.64756260553,-28.17176952067,5597685818104741632,246.3005583964,2.1435782026,1.5125,-5.602,6.964,274,17.745907,2.296507,0.7,NGC_2527, ,121.64758996655,-28.17179950456
35,121.44109562385,-28.19872708907,5597683206764534912,246.2255385534,1.9755764096,1.4754,-5.536,7.486,267,17.796263,2.144651,0.9,NGC_2527, ,121.44112266933,-28.19875932046
36,121.62002890049,-28.29739080364,5597678160190073216,246.3935039322,2.0555903264,1.4825,-5.503,7.222,283,14.652428,1.108668,1.0,NGC_2527,Gaia DR2 5597678160190073216,121.62005580964,-28.29742189836
37,121.54907781672,-28.12572487752,5597689739421594368,246.2150087501,2.0950811192,1.5457,-5.877,7.194,318,15.625545,1.350474,1.0,NGC_2527,Gaia DR2 5597689739421594368,121.54910650854,-28.12575585168
38,121.59300622849,-28.08852605132,5597689533263149568,246.2044343087,2.1477449923,1.5049,-5.700,7.292,307,12.905773,0.899206,1.0,NGC_2527,Gaia DR2 5597689533263149568,121.59303404654,-28.08855744743
39,121.39929465209,-28.32311578618,5597679908228696832,246.3108554007,1.8778144507,1.5264,-5.497,7.346,314,13.039917,0.722649,1.0,NGC_2527,Gaia DR2 5597679908228696832,121.39932153840,-28.32314741479
40,121.54676388802,-28.13655916121,5597688983507351168,246.2230585312,2.0875423520,1.5546,-5.636,7.335,309,13.012938,0.725816,1.0,NGC_2527,Gaia DR2 5597688983507351168,121.54679140605,-28.13659074246
41,121.53187534417,-28.23081679274,5597679500219913344,246.2955798437,2.0258645079,1.4901,-5.613,7.611,278,15.277049,1.214875,1.0,NGC_2527,Gaia DR2 5597679500219913344,121.53190277407,-28.23084956232
42,121.51471488833,-28.14725147793,5597689597676032896,246.2169051458,2.0579593853,1.5547,-5.503,7.445,217,17.281315,2.292088,1.0,NGC_2527,Gaia DR2 5597689597676032896,121.51474175966,-28.14728353279
43,121.40024567112,-28.28153578634,5597680599731695744,246.2761811070,1.9008057038,1.4619,-5.492,7.129,278,10.767261,0.309476,1.0,NGC_2527,Gaia DR2 5597680599731695744,121.40027252248,-28.28156648064
44,120.34905298964,-26.63334267155,5697146510388749056,244.3832702652,1.9875124897,1.4176,-5.084,6.950,329,12.433764,0.602250,0.8,NGC_2527, ,120.34907747740,-26.63337259516
45,120.40261017922,-26.48476720598,5697150049441636864,244.2823189776,2.1066403605,1.5774,-5.763,7.472,370,14.866846,1.347581,1.0,NGC_2527,Gaia DR2 5697150049441636864,120.40263790152,-26.48479937709
46,120.54797542015,-26.74283105620,5697129364879170816,244.5702701088,2.0805222792,1.3885,-5.191,7.314,348,17.788216,2.110897,0.6,NGC_2527, ,120.54800044732,-26.74286254703
47,120.50045264258,-26.67120269758,5697143727249808000,244.4869723275,2.0823932558,1.5143,-5.676,7.605,357,16.735270,1.784084,0.9,NGC_2527, ,120.50047999086,-26.67123544133
48,120.62273846226,-26.52229736731,5697151148953055104,244.4184567998,2.2539787037,1.4688,-5.078,7.035,389,14.244855,0.997865,0.8,NGC_2527, ,120.62276289742,-26.52232765689
49,120.65997320038,-26.77843849846,5697127372014251904,244.6534948007,2.1464875788,1.4922,-4.913,6.982,306,11.385774,0.431305,0.8,NGC_2527, ,120.65999689466,-26.77846855985
50,119.82301584349,-28.60922862546,5597784052591873408,245.8184430353,0.5512954517,1.6732,-5.151,7.107,327,17.609255,2.110439,0.7,NGC_2527, ,119.82304110579,-28.60925922504
51,119.92139176436,-28.45654881713,5597793230951890048,245.7338688261,0.7050123738,1.4767,-5.665,7.511,336,17.712284,2.091158,0.9,NGC_2527, ,119.92141950727,-28.45658115615
52,120.74994463310,-28.46411386496,5597757359384135040,246.1252005704,1.3194711056,1.5466,-5.520,7.390,335,12.163367,0.570285,1.0,NGC_2527,Gaia DR2 5597757359384135040,120.74997166785,-28.46414568301
53,121.12857340258,-28.18137982909,5597850680433072256,246.0634124525,1.7521531428,1.5262,-5.281,7.277,310,12.857450,0.689429,1.0,NGC_2527,Gaia DR2 5597850680433072256,121.12859919810,-28.18141116062
54,121.12456224555,-28.17666337656,5597850680433073024,246.0575339748,1.7516817812,1.5428,-5.484,7.261,308,13.668561,0.996667,1.0,NGC_2527,Gaia DR2 5597850680433073024,121.12458903147,-28.17669463920
55,121.15986578900,-28.21740032807,5597849649640914560,246.1086154710,1.7562320864,1.5588,-5.669,7.398,318,11.291603,0.387571,1.0,NGC_2527,Gaia DR2 5597849649640914560,121.15989348908,-28.21743218057
56,121.22766234428,-28.30229333949,5597845423393087488,246.2123309615,1.7613344104,1.5617,-5.605,7.417,351,13.069736,0.764380,1.0,NGC_2527,Gaia DR2 5597845423393087488,121.22768975347,-28.30232527379
57,121.24264010861,-28.32870229706,5597845148515713664,246.2417116699,1.7583540094,1.4516,-5.505,7.096,374,15.996476,1.461872,1.0,NGC_2527,Gaia DR2 5597845148515713664,121.24266703547,-28.32873284928
58,121.02065374105,-28.10904914305,5597863840212927872,245.9514150172,1.7102613199,1.4956,-5.745,7.183,339,10.730584,0.339864,1.0,NGC_2527,Gaia DR2 5597863840212927872,121.02068178408,-28.10908006985
59,120.27168897271,-27.99889200482,5597833221382278912,245.5072832400,1.2083808149,1.4775,-5.032,7.146,316,17.871851,2.057365,0.8,NGC_2527, ,120.27171351022,-27.99892277232
60,121.11276371593,-28.25199109565,5597849099885174272,246.1157039595,1.7026748080,1.5276,-5.440,7.474,344,16.710460,1.759384,1.0,NGC_2527,Gaia DR2 5597849099885174272,121.11279030568,-28.25202327537
61,121.12617537092,-28.33534409014,5597844255162112896,246.1925205220,1.6681566524,1.5114,-5.430,7.505,363,16.428480,1.686168,1.0,NGC_2527,Gaia DR2 5597844255162112896,121.12620193259,-28.33537640333
62,120.87056002146,-28.39665888973,5597840097634050304,246.1244723034,1.4451700018,1.4922,-5.318,7.381,289,12.208028,0.578868,1.0,NGC_2527,Gaia DR2 5597840097634050304,120.87058605030,-28.39669066903
63,120.98900561533,-28.40304173181,5597840784828720512,246.1853855673,1.5299550578,1.6093,-5.762,7.563,306,13.601884,0.824051,1.0,NGC_2527,Gaia DR2 5597840784828720512,120.98903381902,-28.40307429472
64,121.27716401319,-28.27045379206,5597868856736350208,246.2087422181,1.8151956895,1.5471,-5.569,7.365,325,13.903318,0.873823,1.0,NGC_2527,Gaia DR2 5597868856736350208,121.27719123819,-28.27048550247
65,121.00510585855,-28.12781413463,5597863427896099584,245.9599850167,1.6886560700,1.5811,-5.490,7.283,325,14.709648,1.292195,1.0,NGC_2527,Gaia DR2 5597863427896099584,121.00513266154,-28.12784549199
66,120.97509466781,-28.31311835924,5597847966013991808,246.1027427816,1.5675213784,1.5966,-5.525,7.649,288,11.335772,0.405301,0.9,NGC_2527, ,120.97512168853,-28.31315129243
67,121.13554591890,-28.20055569971,5597849920210223104,246.0829162974,1.7471098431,1.5546,-5.770,7.469,318,15.322991,1.261945,1.0,NGC_2527,Gaia DR2 5597849920210223104,121.13557410805,-28.20058785790
68,121.00998894486,-28.11364080718,5597863530975298304,245.9502845913,1.6998549367,1.4893,-5.529,7.146,253,10.328631,0.245234,1.0,NGC_2527,Gaia DR2 5597863530975298304,121.01001593469,-28.11367157468
69,120.12667138391,-28.17305100375,5597829480477090944,245.5878229398,1.0078417262,1.4416,-4.705,7.381,322,13.359634,0.763372,0.6,NGC_2527, ,120.12669436412,-28.17308278305
70,120.88106941779,-28.23268287449,5597861160153566208,245.9905221503,1.5402661089,1.4740,-5.576,7.288,340,16.676737,1.734391,1.0,NGC_2527,Gaia DR2 5597861160153566208,120.88109666735,-28.23271425338
71,121.07867581304,-28.40378006247,5597843533608032896,246.2280933563,1.5962824773,1.5669,-5.558,7.253,328,15.214560,1.209583,1.0,NGC_2527,Gaia DR2 5597843533608032896,121.07870301838,-28.40381129066
72,121.19681270817,-28.22376149524,5597846763422871808,246.1313979306,1.7803517371,1.5883,-5.636,7.489,308,16.728490,1.778406,1.0,NGC_2527,Gaia DR2 5597846763422871808,121.19684024865,-28.22379373954
73,121.15458353272,-28.17078203528,5597850061957757696,246.0666981490,1.7771974716,1.5618,-5.124,7.328,319,15.945242,1.745491,1.0,NGC_2527,Gaia DR2 5597850061957757696,121.15460855889,-28.17081358639
74,121.19850021020,-28.22511380069,5597846763422871168,246.1333364893,1.7808856890,1.4830,-5.504,7.512,308,15.488317,1.306483,1.0,NGC_2527,Gaia DR2 5597846763422871168,121.19852710600,-28.22514614402
75,121.09389530978,-28.23966484121,5597849374763093120,246.0963997862,1.6951986867,1.4859,-5.241,7.698,321,17.749092,2.064716,0.8,NGC_2527, ,121.09392092390,-28.23969798537
76,120.92588946287,-28.50771790655,5597835562148781696,246.2444205636,1.4272246307,1.4855,-5.377,7.343,293,15.713513,1.387097,1.0,NGC_2527,Gaia DR2 5597835562148781696,120.92591580814,-28.50774952224
77,120.97226637243,-28.13819031774,5597863359176665472,245.9533290656,1.6586216853,1.4927,-5.620,7.006,323,13.878893,0.830076,1.0,NGC_2527,Gaia DR2 5597863359176665472,120.97229381276,-28.13822048246
78,120.89524029862,-28.47776104393,5597838654525060992,246.2047082258,1.4203753914,1.4511,-5.138,7.630,328,16.234259,1.532971,0.8,NGC_2527, ,120.89526546574,-28.47779389532
79,121.27476929340,-28.28159989789,5597845389033325184,246.2170345473,1.8074504063,1.3959,-5.469,7.377,335,17.083569,1.896704,1.0,NGC_2527,Gaia DR2 5597845389033325184,121.27479603233,-28.28163165997
80,120.91457464555,-28.21212032973,5597861228872995456,245.9888286507,1.5762036328,1.5584,-5.516,7.156,351,15.974622,1.506592,1.0,NGC_2527,Gaia DR2 5597861228872995456,120.91460159670,-28.21215114028
81,120.93415804621,-28.31990689342,5597842262297468928,246.0892839970,1.5334064570,1.5233,-5.529,7.241,336,12.101347,0.554316,1.0,NGC_2527,Gaia DR2 5597842262297468928,120.93418508822,-28.31993806995
82,121.15366734536,-28.29480303580,5597846003199406976,246.1711621100,1.7102702968,1.5432,-5.526,7.095,375,11.850034,0.507346,1.0,NGC_2527,Gaia DR2 5597846003199406976,121.15369436632,-28.29483358371
83,121.06448721668,-28.10808230702,5597863148709985664,245.9712252027,1.7434836261,1.5399,-5.517,7.176,300,14.186889,0.936757,1.0,NGC_2527,Gaia DR2 5597863148709985664,121.06451414653,-28.10811320368
84,121.15870473398,-28.17521722890,5597850057648522112,246.0723908828,1.7778997566,1.5369,-5.133,7.279,241,11.428258,0.463215,1.0,NGC_2527,Gaia DR2 5597850057648522112,121.15872980514,-28.17524856904
85,120.87243354783,-28.21492734760,5597861366311993216,245.9714333112,1.5432723578,1.5798,-5.177,7.290,341,12.765657,0.653670,1.0,NGC_2527,Gaia DR2 5597861366311993216,120.87245884330,-28.21495873510
86,121.07273614531,-28.30706395677,5597847450617815424,246.1434752463,1.6434717177,1.4845,-5.372,7.416,339,15.660871,1.353568,1.0,NGC_2527,Gaia DR2 5597847450617815424,121.07276241627,-28.30709588677
87,121.12319238914,-28.13504939026,5597851092749912576,246.0216854648,1.7728780605,1.5484,-5.550,7.282,304,14.388554,0.988078,1.0,NGC_2527,Gaia DR2 5597851092749912576,121.12321948689,-28.13508074331
88,120.67790981193,-28.33374258410,5597855800034588288,245.9810422017,1.3350090539,1.5699,-5.577,7.296,345,14.079165,0.911771,1.0,NGC_2527,Gaia DR2 5597855800034588288,120.67793709226,-28.33377399743
89,120.91326515936,-28.16145258094,5597862019146947840,245.9453075271,1.6022021247,1.5280,-5.528,7.383,324,15.985268,1.467977,1.0,NGC_2527,Gaia DR2 5597862019146947840,120.91329215635,-28.16148436885
90,120.83379695855,-28.35210015387,5597853459262199424,246.0695166492,1.4414873345,1.5628,-5.366,7.335,302,12.218485,0.582946,1.0,NGC_2527,Gaia DR2 5597853459262199424,120.83382321129,-28.35213173512
91,120.98952480220,-28.03476662635,5597867344906220544,245.8738889741,1.7266148517,1.5261,-5.275,7.439,337,10.570771,0.279263,1.0,NGC_2527,Gaia DR2 5597867344906220544,120.98955053322,-28.03479865538
92,121.06706696930,-28.14068310595,5597862843780486784,246.0000265868,1.7280165723,1.5410,-5.573,7.585,307,13.256536,0.901391,1.0,NGC_2527,Gaia DR2 5597862843780486784,121.06709418078,-28.14071576359
93,121.06830886745,-28.42465398621,5597836867818903296,246.2408861281,1.5774322802,1.5865,-5.620,7.184,323,9.546480,0.360084,1.0,NGC_2527,Gaia DR2 5597836867818903296,121.06833638169,-28.42468491732
94,121.02088519677,-28.30673916486,5597847313178916736,246.1188407179,1.6050306904,1.6280,-5.637,7.343,324,17.550940,2.092665,1.0,NGC_2527,Gaia DR2 5597847313178916736,121.02091276359,-28.30677078055
95,121.14833402752,-28.26019549631,5597846213667116800,246.1393819083,1.7247847151,1.4490,-5.682,7.035,340,16.176514,1.538130,1.0,NGC_2527,Gaia DR2 5597846213667116800,121.14836180226,-28.26022578589
96,121.14776311820,-28.17852545713,5597850027583159808,246.0700350602,1.7679788073,1.6134,-6.418,7.678,284,16.347229,1.867249,1.0,NGC_2527,Gaia DR2 5597850027583159808,121.14779446667,-28.17855851518
97,121.07726894887,-28.16282427634,5597850989670756224,246.0235630401,1.7238116875,1.4820,-5.852,7.154,305,10.796414,0.274588,1.0,NGC_2527,Gaia DR2 5597850989670756224,121.07729752854,-28.16285507828
98,120.99423203608,-28.03107815105,5597867344906211584,245.8729816538,1.7320962884,1.5670,-5.626,7.134,316,13.725600,0.852900,1.0,NGC_2527,Gaia DR2 5597867344906211584,120.99425947831,-28.03110886688
99,121.02024485527,-28.06910361405,5597864252529758208,245.9174120746,1.7312522194,1.4969,-5.717,7.405,319,17.176773,1.923466,0.9,NGC_2527, ,121.02027275124,-28.06913549669
100,120.78549587525,-28.35066550728,5597852978225862016,246.0456928027,1.4062493307,1.5279,-5.514,7.538,322,12.434746,0.623692,1.0,NGC_2527,Gaia DR2 5597852978225862016,120.78552285171,-28.35069796256
101,121.10685733231,-28.18992214715,5597850714792836224,246.0604155443,1.7314076236,1.4537,-5.553,7.198,315,10.110765,0.227478,1.0,NGC_2527,Gaia DR2 5597850714792836224,121.10688445861,-28.18995313854
102,121.07149577559,-28.13516966052,5597862843780477952,245.9974456346,1.7342611616,1.5548,-5.399,7.298,304,12.969629,0.823652,1.0,NGC_2527,Gaia DR2 5597862843780477952,121.07152213611,-28.13520108246
103,120.84478354343,-28.44551560132,5597839650957493632,246.1537863049,1.3999802487,1.4647,-5.270,6.953,307,9.647654,0.476640,0.9,NGC_2527, ,120.84480934924,-28.44554553785
104,121.22815515540,-28.29939397803,5597845423393086336,246.2101118364,1.7632513643,1.6018,-5.436,7.236,343,15.012117,1.144971,1.0,NGC_2527,Gaia DR2 5597845423393086336,121.22818173743,-28.29942513303
105,121.07135815088,-28.19252124170,5597850508634448512,246.0459099003,1.7035602341,1.5086,-5.608,7.338,312,16.321268,1.603338,1.0,NGC_2527,Gaia DR2 5597850508634448512,121.07138554652,-28.19255283586
106,121.15794035621,-28.05039338211,5597887033037912576,245.9664511159,1.8440013650,1.6414,-5.610,7.458,272,16.570444,1.694877,1.0,NGC_2527,Gaia DR2 5597887033037912576,121.15796772531,-28.05042549294
107,121.18357648013,-28.08114711642,5597875144568432512,246.0045531996,1.8466961959,1.5556,-5.628,6.861,293,12.336922,0.602646,1.0,NGC_2527,Gaia DR2 5597875144568432512,121.18360394491,-28.08117665683
108,121.34341317374,-28.11902947535,5597872292709996544,246.1120353409,1.9455658881,1.6641,-5.486,7.184,309,16.138760,1.535797,1.0,NGC_2527,Gaia DR2 5597872292709996544,121.34343995501,-28.11906040646
109,121.27316706130,-28.19763117559,5597870128046616064,246.1453020139,1.8511817004,1.5495,-5.689,7.372,278,12.900002,0.699372,1.0,NGC_2527,Gaia DR2 5597870128046616064,121.27319485396,-28.19766291614
110,121.29495827328,-28.06400247169,5597875831763060096,246.0426341466,1.9389129067,1.4452,-5.496,7.160,297,17.002650,1.863083,1.0,NGC_2527,Gaia DR2 5597875831763060096,121.29498508961,-28.06403329947
111,121.21986772895,-27.72779474085,5597901464127462144,245.7228507308,2.0626189161,1.5477,-5.565,7.374,302,13.026765,0.714546,1.0,NGC_2527,Gaia DR2 5597901464127462144,121.21989479774,-27.72782649001
112,121.14660615198,-28.00464131311,5597888201268991232,245.9224037069,1.8599764401,1.7336,-5.735,6.895,292,13.309196,0.947778,0.9,NGC_2527, ,121.14663411902,-28.00467099991
113,121.44759354364,-28.09816662292,5597877652829068032,246.1436779882,2.0343325509,1.4811,-5.611,7.549,290,12.539235,0.713901,1.0,NGC_2527,Gaia DR2 5597877652829068032,121.44762092980,-28.09819912556
114,121.42321839683,-28.05601895365,5597878786700428928,246.0965393989,2.0387730125,1.5306,-5.522,7.243,316,14.473772,1.000009,1.0,NGC_2527,Gaia DR2 5597878786700428928,121.42324533802,-28.05605013879
115,121.30216255715,-28.20918829687,5597869681369990144,246.1687509282,1.8665846421,1.5357,-5.719,6.729,302,14.317225,1.159434,1.0,NGC_2527,Gaia DR2 5597869681369990144,121.30219049939,-28.20921726895
116,121.42634122963,-27.94352139036,5597882939918127744,246.0029829256,2.1013981854,1.6316,-5.786,7.401,312,12.257788,0.585590,1.0,NGC_2527,Gaia DR2 5597882939918127744,121.42636942939,-27.94355325577
117,121.29810287807,-27.78220970301,5597898818427842432,245.8059074078,2.0920294753,1.6711,-5.532,7.254,317,15.549830,1.354512,1.0,NGC_2527,Gaia DR2 5597898818427842432,121.29812979979,-27.78224093551
118,121.45283361991,-28.11862999302,5597871708594338048,246.1634415279,2.0272610686,1.5670,-5.701,7.245,300,14.135509,0.935565,1.0,NGC_2527,Gaia DR2 5597871708594338048,121.45286145065,-28.11866118677
119,121.32268006811,-28.05482405302,5597876003550289024,246.0479762898,1.9644901445,1.5803,-5.588,7.277,276,11.929174,0.537376,1.0,NGC_2527,Gaia DR2 5597876003550289024,121.32270733101,-28.05485538455
120,121.45124767667,-27.92801280155,5597884245588184704,246.0016855580,2.1282872070,1.5245,-5.581,7.321,309,12.012084,0.553438,1.0,NGC_2527,Gaia DR2 5597884245588184704,121.45127487340,-27.92804432252
121,121.37403573730,-28.15093568724,5597871395046044928,246.1534664463,1.9512824926,1.6340,-6.566,7.256,169,11.085711,0.349504,0.5,NGC_2527, ,121.37406780040,-28.15096692835
122,121.20679525142,-27.92193107570,5597890331572641792,245.8808597018,1.9491009261,1.5341,-5.748,7.445,322,13.170062,0.748676,1.0,NGC_2527,Gaia DR2 5597890331572641792,121.20682326038,-27.92196313056
123,121.07064798279,-27.84895038979,5597894519153387904,245.7548322948,1.8863123816,1.3731,-5.559,7.304,298,17.733088,2.164625,0.8,NGC_2527, ,121.07067505254,-27.84898183757
124,121.37477732111,-27.96442557890,5597882497552158848,245.9962247326,2.0517397398,1.5049,-5.111,7.400,318,17.403145,2.004660,0.7,NGC_2527, ,121.37480223589,-27.96445744001
125,121.25022243439,-28.08527652819,5597874251215158912,246.0394920261,1.8941830176,1.4751,-5.563,7.281,339,16.438480,1.649776,1.0,NGC_2527,Gaia DR2 5597874251215158912,121.25024958301,-28.08530787694
126,121.27069629336,-28.08065554081,5597875694324142336,246.0452518422,1.9119172024,1.4449,-5.588,7.262,291,9.455360,0.230930,1.0,NGC_2527,Gaia DR2 5597875694324142336,121.27072356281,-28.08068680775
127,121.18308362669,-27.87950242767,5597893664467558912,245.8337712122,1.9540571092,1.6049,-6.000,7.585,282,17.980915,2.404545,0.9,NGC_2527, ,121.18311285214,-27.87953508531
128,121.13940624889,-27.78710475924,5597900983091152640,245.7349677027,1.9707448703,1.5244,-5.714,7.260,287,10.055811,0.381849,1.0,NGC_2527,Gaia DR2 5597900983091152640,121.13943405757,-27.78713601757
129,121.29002824345,-28.15586973261,5597870849601366912,246.1179584599,1.8860823224,1.5656,-5.606,7.284,323,11.945077,0.522283,1.0,NGC_2527,Gaia DR2 5597870849601366912,121.29005561994,-28.15590109427
130,121.18933815132,-28.13098108019,5597874457373695360,246.0494154074,1.8243645976,1.4181,-4.740,7.605,322,17.024258,1.886208,0.6,NGC_2527, ,121.18936129338,-28.13101382394
131,121.09877288576,-28.06994015749,5597886758160082560,245.9550974998,1.7894169851,1.5618,-5.532,7.387,310,14.390445,0.985195,1.0,NGC_2527,Gaia DR2 5597886758160082560,121.09879987924,-28.06997196263
132,121.27425851356,-28.17335847037,5597870712162145536,246.1252990620,1.8649799717,1.5863,-5.091,7.798,303,11.685198,0.596365,0.8,NGC_2527, ,121.27428337915,-28.17339204509
133,121.28990756557,-27.94743434580,5597895176295687808,245.9417090212,1.9975145119,1.4058,-5.772,7.043,332,10.062181,0.403863,1.0,NGC_2527,Gaia DR2 5597895176295687808,121.28993569812,-27.94746466982
