SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
129,100.96798338070,+41.14017351248,945714213322095616,174.5186173660,16.1331441483,1.8804,-2.722,-8.200,142,16.289955,1.761631,1.0,NGC_2281,Gaia DR2 945714213322095616,100.96799894264,+41.14020881803
130,101.90191179710,+41.03570831541,945662398836747520,174.8937578337,16.7470912998,1.8092,-2.464,-8.474,105,17.337557,2.458231,1.0,NGC_2281,Gaia DR2 945662398836747520,101.90192586165,+41.03574480069
131,101.36110226419,+41.12666837630,945676035356740736,174.6475655707,16.4024548347,1.8349,-3.086,-8.393,133,17.165125,2.130957,1.0,NGC_2281,Gaia DR2 945676035356740736,101.36111990352,+41.12670451283
132,101.41149555727,+40.67756264187,945630890956724864,175.0963333439,16.2694624631,2.0614,-3.157,-8.198,148,17.085697,2.053005,1.0,NGC_2281,Gaia DR2 945630890956724864,101.41151348031,+40.67759793881
133,100.75496424182,+41.11483677476,945710601254021504,174.4797978267,15.9750416038,1.8964,-3.444,-8.274,108,17.621483,2.183138,1.0,NGC_2281,Gaia DR2 945710601254021504,100.75498392390,+41.11487239893
134,101.27545988730,+41.17143349713,945722631457930624,174.5791387849,16.3594095613,1.8679,-2.759,-8.417,132,14.080845,1.038518,1.0,NGC_2281,Gaia DR2 945722631457930624,101.27547566829,+41.17146973699
135,101.76756018528,+40.88347582706,945659650057688448,175.0021468945,16.5964682294,2.0848,-2.699,-8.035,132,14.808167,1.219560,1.0,NGC_2281,Gaia DR2 945659650057688448,101.76757555572,+40.88351042220
136,101.74550077667,+40.84274446160,945653568383999488,175.0351371722,16.5658473054,1.7255,-2.789,-8.229,139,16.791674,2.184356,1.0,NGC_2281,Gaia DR2 945653568383999488,101.74551664988,+40.84277989202
137,101.89935577657,+41.06308457901,945663184814503936,174.8664462323,16.7554108634,1.8204,-3.089,-8.519,104,15.876580,1.587165,1.0,NGC_2281,Gaia DR2 945663184814503936,101.89937341596,+41.06312125804
138,101.83974433209,+40.93649668892,945660165453759360,174.9718716987,16.6667937232,1.9101,-2.682,-8.330,123,14.269289,1.142097,1.0,NGC_2281,Gaia DR2 945660165453759360,101.83975961797,+40.93653255420
139,101.79019711673,+40.90790285830,945660062374546816,174.9851045180,16.6214234812,1.9858,-2.895,-8.349,139,14.868815,1.242447,1.0,NGC_2281,Gaia DR2 945660062374546816,101.79021360945,+40.90793880538
140,101.73795078278,+40.84901864623,945653637104036992,175.0268454341,16.5628774358,1.8514,-2.976,-8.392,139,16.605390,1.850894,1.0,NGC_2281,Gaia DR2 945653637104036992,101.73796772188,+40.84905477845
141,101.76545995785,+41.22299814582,945679681784870016,174.6723675392,16.7208101184,1.8252,-2.831,-8.703,110,11.204705,0.467831,1.0,NGC_2281,Gaia DR2 945679681784870016,101.76547616343,+41.22303561707
142,101.23570518121,+41.54043621103,945748847938127360,174.2107358761,16.4697306696,1.9192,-2.644,-8.590,141,13.163845,0.859759,1.0,NGC_2281,Gaia DR2 945748847938127360,101.23572039040,+41.54047319575
143,101.49886137202,+41.43533753451,945733454775425280,174.3890565603,16.6135532651,1.8903,-2.840,-8.665,105,12.311149,0.742975,1.0,NGC_2281,Gaia DR2 945733454775425280,101.49887768219,+41.43537484215
144,101.48253635591,+41.32307626621,945730323743587328,174.4930508541,16.5604574143,1.8475,-3.192,-9.066,128,17.878437,2.346596,0.5,NGC_2281, ,101.48255465601,+41.32311530038
145,101.23231150334,+41.23457641536,945727407461560192,174.5054498549,16.3529674932,1.7980,-3.024,-8.880,124,12.410328,0.727587,1.0,NGC_2281,Gaia DR2 945727407461560192,101.23232881678,+41.23461464869
146,101.40799836433,+41.35056396835,945731461910628480,174.4447033339,16.5187473711,1.8149,-3.006,-8.366,132,13.905077,0.998212,1.0,NGC_2281,Gaia DR2 945731461910628480,101.40801560534,+41.35059998863
147,101.39850174771,+41.34032159289,945731079657854080,174.4518459267,16.5083146766,2.0667,-2.696,-8.439,142,17.653255,2.334286,0.9,NGC_2281, ,101.39851720827,+41.34035792747
148,101.50824681617,+41.48414551534,945733867092177408,174.3444827960,16.6382012363,2.0250,-3.125,-7.683,139,15.031566,1.540073,1.0,NGC_2281,Gaia DR2 945733867092177408,101.50826477661,+41.48417859492
149,101.27428512937,+41.95607601618,963772695375773568,173.8194470777,16.6511601152,2.1478,-2.755,-8.282,136,17.204031,2.143524,1.0,NGC_2281,Gaia DR2 963772695375773568,101.27430108001,+41.95611167479
150,100.53527240689,+42.55133718971,963851104298490368,173.0305010973,16.3659275991,1.7649,-2.644,-8.754,167,15.673163,1.519081,1.0,NGC_2281,Gaia DR2 963851104298490368,100.53528786004,+42.55137488054
151,100.97203901412,+42.11817589174,963778360436190592,173.5752954066,16.5031384797,1.9499,-2.992,-9.037,157,17.415909,2.231178,0.8,NGC_2281, ,100.97205638116,+42.11821480104
152,100.48428403778,+42.45403168573,963847423511048960,173.1097289196,16.2945087992,1.7507,-2.202,-8.353,159,15.597988,1.482131,1.0,NGC_2281,Gaia DR2 963847423511048960,100.48429688759,+42.45406765003
153,100.35772535882,+42.26426934968,957839176581246720,173.2559698574,16.1362786192,1.6742,-3.126,-9.202,121,17.358154,2.125563,0.7,NGC_2281, ,100.35774354565,+42.26430896940
154,100.86767896193,+41.69608516780,957761630946840832,173.9528740662,16.2729730100,1.8406,-2.681,-8.428,132,14.919413,1.254052,1.0,NGC_2281,Gaia DR2 957761630946840832,100.86769442122,+41.69612145502
155,100.24128650715,+41.71339689425,957796540441098112,173.7517472864,15.8467769493,2.0023,-2.856,-8.683,159,14.286937,1.107341,1.0,NGC_2281,Gaia DR2 957796540441098112,100.24130297997,+41.71343427939
156,100.55106727031,+41.43478938565,957745035193282560,174.1114073668,15.9548621459,1.9011,-2.630,-8.179,160,15.090707,1.295970,1.0,NGC_2281,Gaia DR2 957745035193282560,100.55108237432,+41.43482460079
157,100.81764549733,+41.66893690165,957760252261177984,173.9644214411,16.2281352475,2.0228,-2.494,-7.941,141,16.856730,1.912366,1.0,NGC_2281,Gaia DR2 957760252261177984,100.81765987227,+41.66897109207
158,100.53342655686,+42.12491116723,957833889476475648,173.4415307505,16.2041236711,1.7895,-3.236,-8.663,127,17.901567,2.627619,0.9,NGC_2281, ,100.53344534219,+42.12494846626
159,100.34169009877,+41.79669650362,957802858337337600,173.7013741898,15.9477814373,1.8551,-3.778,-8.681,136,16.789934,1.932947,0.9,NGC_2281, ,100.34171191780,+41.79673388015
160,100.29034642375,+42.28962693302,957851241144360320,173.2118862063,16.0997434733,1.6592,-3.476,-7.729,120,11.195259,0.786391,0.7,NGC_2281, ,100.29036665499,+42.28966021066
161,103.91111762334,+39.88999375049,950389504266743040,176.5923631724,17.7559104507,2.0042,-3.176,-8.241,153,17.345129,2.170609,1.0,NGC_2281,Gaia DR2 950389504266743040,103.91113544539,+39.89002923257
162,102.88040233730,+40.40636646467,950643358308953856,175.7900550946,17.2066074739,2.0864,-3.564,-8.930,121,12.886339,0.784737,0.7,NGC_2281, ,102.88042248922,+40.40640491328
163,103.07170479066,+40.60947913646,950669780947725184,175.6468641585,17.4157062717,1.9248,-2.951,-8.231,137,16.234901,1.729745,1.0,NGC_2281,Gaia DR2 950669780947725184,103.07172152711,+40.60951457549
164,103.34056406661,+40.69024958972,950673315704572800,175.6446327266,17.6350896707,1.8789,-3.150,-7.910,122,15.355942,1.379185,1.0,NGC_2281,Gaia DR2 950673315704572800,103.34058195331,+40.69028364666
165,103.09761294311,+40.69830313687,950670708660600064,175.5674315291,17.4660381917,1.7910,-3.106,-8.068,162,16.012161,1.643443,1.0,NGC_2281,Gaia DR2 950670708660600064,103.09763058210,+40.69833787409
166,102.88055025310,+40.40741441716,950643354012498304,175.7890758154,17.2070930917,2.1172,-3.302,-8.915,118,12.207054,0.689487,0.8,NGC_2281, ,102.88056892389,+40.40745280119
167,102.78320353929,+40.26842359900,950634424776994560,175.8962842451,17.0873862012,1.7648,-3.038,-8.203,96,16.046713,1.646357,1.0,NGC_2281,Gaia DR2 950634424776994560,102.78322068197,+40.26845891747
168,103.73458505334,+41.28739437535,950785710705084160,175.1686607616,18.1248311058,1.8970,-3.143,-8.314,139,14.260623,1.063360,1.0,NGC_2281,Gaia DR2 950785710705084160,103.73460306266,+41.28743017174
169,104.15476541119,+41.45890759071,950802336521928832,175.1151458434,18.4801572373,1.7857,-3.287,-8.805,161,12.785773,0.939819,1.0,NGC_2281,Gaia DR2 950802336521928832,104.15478429535,+41.45894550113
170,102.40762708438,+41.26553523345,951486237051875072,174.8161042276,17.1856199408,1.7547,-2.572,-8.069,156,15.766664,1.557704,1.0,NGC_2281,Gaia DR2 951486237051875072,102.40764181695,+41.26556997498
171,102.09572225891,+41.01431216737,951478536173055744,174.9708262046,16.8751300885,1.9234,-3.216,-8.551,124,16.494255,2.122104,1.0,NGC_2281,Gaia DR2 951478536173055744,102.09574060992,+41.01434898417
172,102.40094621001,+41.28860997906,951486477570042752,174.7916930553,17.1893323488,1.8004,-3.817,-8.284,148,15.784058,1.570246,1.0,NGC_2281,Gaia DR2 951486477570042752,102.40096808174,+41.28864564628
173,103.06265383677,+41.15444323722,951449540851388928,175.1109989936,17.6051185780,1.8800,-3.439,-8.333,131,13.813593,0.958100,1.0,NGC_2281,Gaia DR2 951449540851388928,103.06267350214,+41.15447911541
174,102.43528157204,+41.19865025528,951485034461035392,174.8892373056,17.1806718260,1.8941,-2.750,-8.103,157,15.137772,1.338406,1.0,NGC_2281,Gaia DR2 951485034461035392,102.43529730809,+41.19868514320
175,102.65627793110,+40.95674255222,951420158978295424,175.1885387293,17.2480253625,1.8577,-3.654,-8.144,139,17.192392,2.069832,0.7,NGC_2281, ,102.65629876321,+40.95677761666
176,101.98737340938,+41.00500844975,951479193305581312,174.9484114113,16.7956885035,1.8947,-3.171,-8.431,123,15.863363,1.623890,1.0,NGC_2281,Gaia DR2 951479193305581312,101.98739150106,+41.00504474989
177,102.17473029563,+40.78195129970,951461291881895040,175.2195548580,16.8451906425,2.0548,-2.894,-8.473,131,15.667534,1.731033,1.0,NGC_2281,Gaia DR2 951461291881895040,102.17474675135,+40.78198778067
178,102.08158123996,+41.05028735120,951478849708390528,174.9317665939,16.8784367760,1.9957,-2.395,-8.783,125,16.306608,1.765540,1.0,NGC_2281,Gaia DR2 951478849708390528,102.08159491368,+41.05032516689
179,102.12214840752,+40.97918197352,951475448091868032,175.0126293968,16.8807632616,1.9339,-2.830,-8.466,132,17.523008, ,1.0,NGC_2281,Gaia DR2 951475448091868032,102.12216454735,+40.97921842435
180,102.15118207990,+40.83388585908,951461669839014144,175.1622462109,16.8477295458,1.8237,-3.352,-7.895,122,16.188873,1.708168,0.9,NGC_2281, ,102.15120115480,+40.83391985144
181,102.43709392997,+41.27331145315,951509670393438336,174.8169471488,17.2090793621,1.9839,-3.169,-7.964,151,16.772846,1.910893,1.0,NGC_2281,Gaia DR2 951509670393438336,102.43711208435,+41.27334574259
182,102.45700540584,+40.64063739481,951408206086288000,175.4390381399,16.9923569422,1.6888,-3.713,-8.296,104,17.752365,2.284960,0.7,NGC_2281, ,102.45702647376,+40.64067311370
183,102.02575458308,+40.98833005136,951478261295139968,174.9757609201,16.8164696330,1.9027,-2.401,-8.628,121,16.201965,1.712513,1.0,NGC_2281,Gaia DR2 951478261295139968,102.02576827817,+40.98836719969
184,102.48220889996,+40.46568951288,951403120844997760,175.6165682419,16.9460840141,1.8432,-3.461,-8.159,132,17.253096,2.194469,0.9,NGC_2281, ,102.48222848676,+40.46572464191
185,102.77756361176,+41.03886947490,951443630976427520,175.1430581670,17.3630848138,1.8816,-3.059,-8.482,130,13.316809,0.875702,1.0,NGC_2281,Gaia DR2 951443630976427520,102.77758107341,+41.03890599462
186,101.98924635069,+40.99318293847,951478948489909504,174.9604377615,16.7926418429,2.0871,-2.270,-8.776,114,17.571072,2.301971,0.7,NGC_2281, ,101.98925929952,+40.99322072402
187,102.16712030234,+40.86342134363,951473554010942208,175.1381822720,16.8698051172,1.8145,-2.977,-8.399,131,12.386636,0.719072,1.0,NGC_2281,Gaia DR2 951473554010942208,102.16713725082,+40.86345750599
188,102.77982320569,+40.97069667819,951442771982974592,175.2102999946,17.3400385676,2.0521,-3.218,-8.392,147,16.614302,1.881574,1.0,NGC_2281,Gaia DR2 951442771982974592,102.77984155597,+40.97073281041
189,103.07749581878,+40.72738740679,951421400225704064,175.5332317382,17.4622792050,2.0742,-3.025,-8.120,146,17.046448,1.995165,1.0,NGC_2281,Gaia DR2 951421400225704064,103.07751300527,+40.72742236790
190,102.24545795874,+41.20817486940,951487439642740992,174.8254831972,17.0511521142,1.9642,-3.573,-8.702,131,15.981305,1.658599,1.0,NGC_2281,Gaia DR2 951487439642740992,102.24547840714,+41.20821233634
191,101.98607828217,+40.97922096312,951478948489863552,174.9730720234,16.7852696495,1.8558,-2.517,-8.535,132,12.497208,0.739693,1.0,NGC_2281,Gaia DR2 951478948489863552,101.98609263693,+40.97925771104
192,102.45164862415,+41.11408973167,951472493156537088,174.9763706487,17.1613886522,1.9093,-3.389,-8.032,144,14.158327,1.036402,1.0,NGC_2281,Gaia DR2 951472493156537088,102.45166799169,+41.11412431389
193,102.50259098308,+40.49275588312,951403258283944064,175.5961800894,16.9704280521,1.6595,-3.445,-7.963,125,17.311913,2.114220,0.6,NGC_2281, ,102.50261048719,+40.49279016826
194,102.42196713822,+40.58067364545,951407656330454656,175.4871841860,16.9456388415,2.0774,-3.040,-8.147,106,16.795155,1.994206,1.0,NGC_2281,Gaia DR2 951407656330454656,102.42198437200,+40.58070872281
195,102.41408420609,+40.56721696061,951407553251242368,175.4979758142,16.9351335047,1.8301,-3.448,-7.572,116,16.711458,2.002603,1.0,NGC_2281,Gaia DR2 951407553251242368,102.41410374889,+40.56724956228
196,102.16840030616,+41.16266704831,951481804645662336,174.8475868612,16.9805310955,1.8334,-2.936,-8.342,128,15.564802,1.471941,1.0,NGC_2281,Gaia DR2 951481804645662336,102.16841709731,+41.16270296525
197,102.17623944729,+41.22060847574,951488088180261248,174.7934659144,17.0072357222,1.8923,-3.118,-8.473,137,12.626559,0.759456,1.0,NGC_2281,Gaia DR2 951488088180261248,102.17625729510,+41.22064495671
198,102.44768444542,+41.12721879672,951472729378195968,174.9624344574,17.1633846659,1.8309,-3.189,-8.100,158,15.658354,1.468075,1.0,NGC_2281,Gaia DR2 951472729378195968,102.44770267364,+41.12725367172
199,102.13363639478,+41.10853401293,951480872635206272,174.8902054144,16.9363258904,1.8408,-2.966,-8.735,111,10.621130,0.305059,1.0,NGC_2281,Gaia DR2 951480872635206272,102.13365334351,+41.10857162196
200,102.14771180259,+41.09063630092,951480425958608256,174.9116779267,16.9396269716,1.8200,-3.032,-8.340,108,10.305727,0.221122,1.0,NGC_2281,Gaia DR2 951480425958608256,102.14772912375,+41.09067220925
201,102.07038323255,+41.13037899534,951481559829972608,174.8506808459,16.9000224979,1.8070,-2.519,-9.079,122,10.580833,0.350607,0.9,NGC_2281, ,102.07039763177,+41.13041808548
202,102.17019081563,+41.06646087926,951480155378231424,174.9416861874,16.9465233901,1.7323,-3.381,-8.150,121,8.579705,0.347815,0.9,NGC_2281, ,102.17021012345,+41.06649596954
203,102.36346680377,+41.34040320830,951489771808629632,174.7304758918,17.1819415335,1.9902,-3.069,-8.258,153,16.835836,1.969895,1.0,NGC_2281,Gaia DR2 951489771808629632,102.36348440337,+41.34043876358
204,102.09376442002,+41.13435748534,951481529767767424,174.8535731325,16.9178634948,1.8603,-2.596,-8.129,100,14.159448,1.299798,1.0,NGC_2281,Gaia DR2 951481529767767424,102.09377926029,+41.13439248520
205,102.10592258301,+41.00653575367,951478467453524992,174.9813406820,16.8794290998,1.9496,-3.088,-8.393,127,12.289714,0.744182,1.0,NGC_2281,Gaia DR2 951478467453524992,102.10594020155,+41.00657189020
206,102.70216806960,+41.01884808156,951444107715381632,175.1410659890,17.3028169811,1.9066,-3.014,-8.517,134,12.495825,0.720609,1.0,NGC_2281,Gaia DR2 951444107715381632,102.70218526915,+41.01888475198
207,102.23775356467,+41.00696264615,951476410166748544,175.0190899817,16.9721275461,1.9318,-3.131,-8.327,151,13.310914,0.879161,1.0,NGC_2281,Gaia DR2 951476410166748544,102.23777142866,+41.00699849851
208,102.18477439615,+41.05333280066,951477578397853440,174.9586698863,16.9519395078,1.8273,-3.139,-8.275,132,12.528234,0.891592,1.0,NGC_2281,Gaia DR2 951477578397853440,102.18479231840,+41.05336842913
209,102.07352241852,+41.07566525406,951479670044364928,174.9047687757,16.8821155438,2.0147,-3.226,-7.831,100,13.023648,0.904042,1.0,NGC_2281,Gaia DR2 951479670044364928,102.07354084376,+41.07569897086
210,102.08050654776,+41.04113186602,951478811050907136,174.9403525575,16.8743168260,1.9224,-3.027,-7.967,114,12.520579,0.755478,1.0,NGC_2281,Gaia DR2 951478811050907136,102.08052382734,+41.04116616838
211,102.62677814414,+40.77423479774,951413802426152448,175.3580555191,17.1609341636,1.9459,-3.046,-8.370,126,13.570887,0.927563,1.0,NGC_2281,Gaia DR2 951413802426152448,102.62679546214,+40.77427083524
212,103.17605100592,+41.06922653923,951436308054769792,175.2265656830,17.6544207601,1.9158,-3.151,-8.344,138,13.618598,0.919906,1.0,NGC_2281,Gaia DR2 951436308054769792,103.17606900104,+41.06926246478
213,102.14828588149,+41.06748184860,951480224097710976,174.9343600708,16.9315342781,1.9182,-3.092,-8.482,125,14.752718,1.211518,1.0,NGC_2281,Gaia DR2 951480224097710976,102.14830353919,+41.06751836832
214,102.61317685353,+40.40919035091,951390472163866880,175.7097044432,17.0181548680,1.9445,-3.046,-8.279,131,16.990030,2.018587,1.0,NGC_2281,Gaia DR2 951390472163866880,102.61319407725,+40.40922599660
215,102.73830811348,+41.38556696623,951504653871598080,174.7929956073,17.4605550450,1.9065,-2.757,-8.601,149,13.483020,0.909974,1.0,NGC_2281,Gaia DR2 951504653871598080,102.73832393486,+41.38560399831
216,102.31908890231,+40.86738969180,951462597551931520,175.1784103338,16.9781683061,1.9235,-3.113,-8.357,121,13.048137,0.820150,1.0,NGC_2281,Gaia DR2 951462597551931520,102.31910662612,+40.86742567333
217,102.28223419825,+41.17850106109,951484205529936128,174.8649517046,17.0660740219,1.8296,-2.906,-8.128,150,17.819017,2.260725,0.9,NGC_2281, ,102.28225082185,+41.17853605664
218,102.29754379537,+40.98983345407,951464521697267968,175.0530339527,17.0078471778,1.8917,-2.986,-8.067,141,15.022674,1.300796,1.0,NGC_2281,Gaia DR2 951464521697267968,102.29756082763,+40.98986818699
219,102.15537362630,+41.07253490499,951480219800254848,174.9314957445,16.9383590974,1.9398,-2.536,-7.851,131,17.232140,2.088331,1.0,NGC_2281,Gaia DR2 951480219800254848,102.15538810993,+41.07256870791
220,102.35090300698,+40.92929419682,951463353466163840,175.1273717611,17.0232038475,1.9567,-3.156,-8.232,142,14.324534,1.085201,1.0,NGC_2281,Gaia DR2 951463353466163840,102.35092099243,+40.92932964015
221,102.16757028514,+41.14585202743,951481048731420032,174.8637062725,16.9737891937,1.8296,-2.732,-8.282,131,15.978888,1.468309,1.0,NGC_2281,Gaia DR2 951481048731420032,102.16758590560,+41.14588768604
222,102.09902013421,+41.17105951864,951481976444360704,174.8194049695,16.9350156378,1.9486,-2.823,-8.177,117,15.104403,1.327486,1.0,NGC_2281,Gaia DR2 951481976444360704,102.09903628118,+41.17109472517
223,102.60337650667,+40.31752165250,951386834329026944,175.7960538783,16.9776591560,1.8734,-2.853,-8.338,110,16.030516,1.629582,1.0,NGC_2281,Gaia DR2 951386834329026944,102.60339261714,+40.31755755222
224,102.16981800276,+41.12440650289,951480941354780032,174.8852170976,16.9675057357,1.7956,-2.952,-8.442,124,11.490465,0.551954,1.0,NGC_2281,Gaia DR2 951480941354780032,102.16983487557,+41.12444285039
225,102.73380908593,+41.27692727068,951495308022771200,174.8979491653,17.4182688801,2.0163,-2.937,-8.006,144,17.245716,2.069082,1.0,NGC_2281,Gaia DR2 951495308022771200,102.73382591217,+41.27696174096
226,102.49683703360,+40.99747142230,951468163829512192,175.1030281915,17.1506812653,1.8386,-3.061,-8.468,141,8.781613,0.124066,1.0,NGC_2281,Gaia DR2 951468163829512192,102.49685449569,+40.99750788174
227,102.36314061393,+40.94876911861,951463387825899008,175.1119484277,17.0389282954,1.8328,-2.903,-8.338,126,16.052797,1.645946,1.0,NGC_2281,Gaia DR2 951463387825899008,102.36315716246,+40.94880501833
228,102.86762921697,+41.36708651162,951501591558640640,174.8476460501,17.5444708300,1.6946,-2.907,-8.306,133,17.424530,2.359795,0.9,NGC_2281, ,102.86764589440,+41.36712227356
229,102.41629976133,+41.45085905871,951514751337494272,174.6378003886,17.2589824479,1.9145,-3.187,-8.485,127,12.744996,0.785232,1.0,NGC_2281,Gaia DR2 951514751337494272,102.41631806871,+41.45089559135
230,102.27180659547,+40.75625954675,951457787188730240,175.2727663599,16.9041181045,1.8797,-2.957,-8.050,115,13.045891,0.807836,1.0,NGC_2281,Gaia DR2 951457787188730240,102.27182340292,+40.75629420647
231,102.12922552078,+40.95956961217,951475138856446208,175.0337425095,16.8785231352,1.9732,-2.658,-8.664,135,11.643010,0.626342,1.0,NGC_2281,Gaia DR2 951475138856446208,102.12924067517,+40.95960691550
232,102.40620065555,+41.01318581368,951469877519136512,175.0616343455,17.0927125600,1.8765,-2.848,-8.500,139,12.019795,0.642859,1.0,NGC_2281,Gaia DR2 951469877519136512,102.40621690641,+41.01322241090
233,102.07866341397,+41.07374130276,951481083091178112,174.9081273914,16.8850125613,1.7976,-3.626,-8.467,122,10.094726,0.331018,1.0,NGC_2281,Gaia DR2 951481083091178112,102.07868412320,+41.07377775790
234,102.09506525240,+41.00418408499,951478540470543744,174.9804779456,16.8709449014,1.8761,-2.760,-8.329,130,11.721174,0.572392,1.0,NGC_2281,Gaia DR2 951478540470543744,102.09508099898,+41.00421994596
235,102.05041453090,+40.97482822690,951477990714735488,174.9960386567,16.8288033057,1.9297,-3.476,-8.497,116,16.413353,1.808935,0.9,NGC_2281, ,102.05043435363,+40.97486481120
236,102.04189736900,+40.98608739655,951478196873165312,174.9826285766,16.8269720475,1.8217,-3.018,-8.213,129,10.851347,0.544115,1.0,NGC_2281,Gaia DR2 951478196873165312,102.04191458282,+40.98612275808
237,102.06287694926,+41.07280311161,951479674341906560,174.9044669181,16.8736001477,1.8199,-2.540,-8.463,122,8.663959,1.167880,1.0,NGC_2281,Gaia DR2 951479674341906560,102.06289145579,+41.07283954953
238,101.98326035620,+41.03654712056,951479365104271104,174.9165922313,16.8044313959,1.8849,-3.750,-8.551,116,17.365236,2.237038,0.8,NGC_2281, ,101.98328176152,+41.03658393736
239,102.47027408350,+41.18114965596,951473313493803904,174.9163235007,17.1988408368,1.6471,-3.160,-8.611,158,17.911816,2.326998,1.0,NGC_2281,Gaia DR2 951473313493803904,102.47029216082,+41.18118673110
240,102.08383486109,+41.04310624870,951478849708186368,174.9393983621,16.8773772271,1.6863,-3.348,-7.814,116,12.831918,0.954287,0.9,NGC_2281, ,102.08385397367,+41.04313989231
241,102.44951879321,+41.26255949949,951508910181974144,174.8309857575,17.2138745319,2.0967,-2.932,-8.211,155,11.550528,0.663303,1.0,NGC_2281,Gaia DR2 951508910181974144,102.44953558711,+41.26259485241
242,102.82805728662,+41.02008390143,951444794910777728,175.1758244917,17.3918243320,1.8881,-3.802,-8.365,129,17.585331,2.300407,1.0,NGC_2281,Gaia DR2 951444794910777728,102.82807898334,+41.02011991740
243,102.19960885407,+40.96372003154,951475894770683392,175.0501103643,16.9294827173,2.0798,-2.867,-8.240,107,14.171343,1.177145,1.0,NGC_2281,Gaia DR2 951475894770683392,102.19962520108,+40.96375550932
244,102.51100943279,+40.74616463177,951410645627661440,175.3519650618,17.0690462478,1.9316,-3.135,-8.014,113,16.660894,1.887630,1.0,NGC_2281,Gaia DR2 951410645627661440,102.51102724928,+40.74619913649
245,102.08683893283,+41.08409806886,951481083091175808,174.9004280871,16.8945501957,1.8409,-3.204,-8.343,123,8.940773,0.087404,1.0,NGC_2281,Gaia DR2 951481083091175808,102.08685723477,+41.08413399011
246,102.57132619496,+41.62439979850,951523409991567872,174.5122382685,17.4299124291,2.0150,-2.721,-8.095,109,11.832690,0.604305,1.0,NGC_2281,Gaia DR2 951523409991567872,102.57134186745,+41.62443465197
247,102.16856891805,+40.88539425663,951473936265605888,175.1172496800,16.8789021135,1.9341,-2.993,-7.882,141,13.329734,1.010055,1.0,NGC_2281,Gaia DR2 951473936265605888,102.16858596327,+40.88542819302
248,102.72284670824,+41.11064780422,951491661594012160,175.0573212535,17.3505572504,2.0814,-2.636,-8.317,157,17.130444,2.060515,1.0,NGC_2281,Gaia DR2 951491661594012160,102.72286177172,+41.11068361352
249,102.06061790324,+41.11250677665,951481426688558976,174.8652271209,16.8866133144,1.6867,-3.022,-8.367,114,10.979614,0.465158,1.0,NGC_2281,Gaia DR2 951481426688558976,102.06063517302,+41.11254280123
250,102.13533422748,+40.98086050433,951475448094088832,175.0148214068,16.8906379577,1.8398,-2.675,-8.652,113,14.403404,1.336782,1.0,NGC_2281,Gaia DR2 951475448094088832,102.13534948371,+40.98089775600
251,102.12783453566,+41.18664281322,951482109585899648,174.8125645178,16.9609070693,1.8781,-2.940,-8.299,131,15.913073,1.629442,1.0,NGC_2281,Gaia DR2 951482109585899648,102.12785135584,+41.18667854502
252,102.47285389840,+40.93339625154,951466308403648896,175.1585670898,17.1104738052,1.8468,-2.994,-8.471,132,16.541820,1.836577,1.0,NGC_2281,Gaia DR2 951466308403648896,102.47287096170,+40.93343272390
253,102.65582185204,+41.44730085730,951517465756834944,174.7092751542,17.4250841914,1.7863,-2.827,-8.575,137,11.410148,0.507194,1.0,NGC_2281,Gaia DR2 951517465756834944,102.65583809055,+41.44733777744
254,102.08352925624,+41.07253947933,951481083091177600,174.9107044459,16.8879823035,1.8231,-3.104,-8.254,115,10.579967,0.247123,1.0,NGC_2281,Gaia DR2 951481083091177600,102.08354698384,+41.07257501738
255,102.07232019152,+41.08296133657,951481151810654464,174.8973297627,16.8839547369,1.7520,-2.724,-8.482,122,9.448374,0.181088,1.0,NGC_2281,Gaia DR2 951481151810654464,102.07233575132,+41.08299785629
256,102.19096312157,+40.94578755598,951475860410947456,175.0650414033,16.9168272040,1.8206,-3.090,-8.651,122,10.664711,0.339408,1.0,NGC_2281,Gaia DR2 951475860410947456,102.19098073529,+40.94582480334
257,102.25264633885,+40.92638777730,951463903221990784,175.1017767878,16.9530589509,1.8636,-3.151,-8.229,127,16.353770,1.772331,1.0,NGC_2281,Gaia DR2 951463903221990784,102.25266429501,+40.92642320772
258,102.62630099898,+40.70323658421,951413050809337088,175.4271206061,17.1347512666,1.8588,-3.033,-8.143,122,16.057640,1.950923,1.0,NGC_2281,Gaia DR2 951413050809337088,102.62631822468,+40.70327164435
259,102.22293253855,+41.20784164671,951487469705090304,174.8193292602,17.0352564103,2.0422,-2.461,-8.323,130,17.859346,2.414146,1.0,NGC_2281,Gaia DR2 951487469705090304,102.22294662286,+41.20787748185
260,102.16737084151,+41.12236760976,951480945652207744,174.8864940820,16.9650433175,1.9370,-2.969,-8.709,132,10.842878,0.368543,1.0,NGC_2281,Gaia DR2 951480945652207744,102.16738781096,+41.12240510684
261,102.20586679559,+41.24362854640,951488298636109184,174.7795831773,17.0363931779,1.8651,-3.170,-8.258,124,14.989007,1.300304,1.0,NGC_2281,Gaia DR2 951488298636109184,102.20588494745,+41.24366410168
