SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
13,256.70207297928,-38.69184770054,5973238896642015104,347.4183809128,1.2136176253,2.0011,-1.230,-4.082,259,17.347641,2.298021,0.6,NGC_6281, ,256.70207976429,-38.69183012526
14,257.29954209816,-38.68842303955,5973227317409760000,347.7003524970,0.8421223704,1.8169,-1.792,-3.857,242,15.573689,1.536190,0.8,NGC_6281, ,257.29955198284,-38.68840643302
15,255.96386068773,-37.14061637904,5976699059767629440,348.3029177967,2.6150223315,1.9251,-1.944,-4.111,256,14.344460,1.212415,1.0,NGC_6281,Gaia DR2 5976699059767629440,255.96387118755,-37.14059867890
16,255.97408148842,-37.03895362205,5976699987480691072,348.3887403662,2.6702666351,1.7586,-1.725,-3.924,274,14.210355,1.158474,0.8,NGC_6281, ,255.97409079290,-37.03893672705
17,256.91236579379,-38.55713363364,5973246490144184960,347.6247942921,1.1631047212,1.8871,-1.645,-4.296,279,13.631810,1.048250,1.0,NGC_6281,Gaia DR2 5973246490144184960,256.91237485102,-38.55711513697
18,256.99236333337,-38.34601205481,5973250716392185472,347.8314184484,1.2394094259,1.9068,-2.119,-3.120,210,17.111656,2.133160,0.6,NGC_6281, ,256.99237496632,-38.34599862148
19,256.40990689901,-38.69913676062,5973264666434137984,347.2751164851,1.3912029225,1.7083,-1.646,-3.928,196,17.509823,2.338545,0.8,NGC_6281, ,256.40991597971,-38.69911984840
20,256.44181995265,-38.60521080713,5973267479637792128,347.3650664946,1.4280419099,2.0181,-1.061,-4.108,193,17.442234,2.115097,0.7,NGC_6281, ,256.44182579834,-38.60519311991
21,256.94628928487,-38.51874114186,5973247005540282496,347.6714404540,1.1648691084,1.8498,-1.764,-3.574,263,15.136364,1.365144,1.0,NGC_6281,Gaia DR2 5973247005540282496,256.94629899212,-38.51872575380
22,256.40388476133,-38.56623746076,5973267827543795584,347.3782363753,1.4752106395,1.7722,-2.226,-3.872,182,17.349422,2.109312,0.9,NGC_6281, ,256.40389701905,-38.56622078965
23,256.96674868188,-38.40032972978,5973249891758431872,347.7758773859,1.2229689191,1.8626,-1.889,-3.908,256,10.463012,0.363817,1.0,NGC_6281,Gaia DR2 5973249891758431872,256.96675905995,-38.40031290367
24,255.79455092383,-36.99166225424,5976704729124815104,348.3391037089,2.8128418870,1.6416,-1.199,-3.366,212,10.725030,0.680476,0.3,NGC_6281, ,255.79455738710,-36.99164776174
25,256.00806659989,-36.83815642227,5976712425709257088,348.5650186290,2.7705330675,1.8212,-1.111,-4.129,217,15.284036,1.423577,0.8,NGC_6281, ,256.00807257675,-36.83813864463
26,256.05918705505,-37.01559374291,5976701739827709184,348.4485948181,2.6304273660,1.8268,-1.883,-4.301,186,16.669410,1.886146,1.0,NGC_6281,Gaia DR2 5976701739827709184,256.05919720865,-37.01557522472
27,256.27044429770,-38.34154196626,5973285862094697600,347.4941145174,1.6942779434,1.8872,-1.673,-4.016,240,16.183212,1.689363,1.0,NGC_6281,Gaia DR2 5973285862094697600,256.27045348162,-38.34152467515
28,256.35648636049,-38.41188028510,5973284522064715136,347.4788695400,1.5980226835,1.8538,-1.283,-4.182,239,12.570155,0.929310,0.8,NGC_6281, ,256.35649341036,-38.41186227927
29,256.08121314807,-38.54471668993,5973277031643152128,347.2425703033,1.6890860496,1.9933,-1.566,-3.884,246,13.153694,0.873945,1.0,NGC_6281,Gaia DR2 5973277031643152128,256.08122176885,-38.54469996715
30,256.59982843524,-38.56811299136,5973287550035500672,347.4691566728,1.3518675894,1.8778,-1.916,-3.924,236,16.749615,1.950703,0.9,NGC_6281, ,256.59983898619,-38.56809609636
31,256.22853509192,-38.42007643275,5973285007413116544,347.4116777307,1.6729003076,1.9231,-1.759,-4.134,253,14.395992,1.141149,1.0,NGC_6281,Gaia DR2 5973285007413116544,256.22854475842,-38.42005863358
32,256.24406475509,-38.44316927223,5973283456914241920,347.4006563061,1.6492380835,1.8795,-1.641,-4.104,238,14.741595,1.224212,1.0,NGC_6281,Gaia DR2 5973283456914241920,256.24407377601,-38.44315160223
33,256.48548532095,-38.49238728745,5973291879362695296,347.4756788106,1.4688840698,2.1047,-2.397,-4.354,245,8.434987,1.313621,0.9,NGC_6281, ,256.48549850676,-38.49236854106
34,256.16302074316,-38.60073701923,5973275691613339520,347.2368076438,1.6042580032,1.6646,-2.786,-3.934,193,12.302871,0.780277,0.7,NGC_6281, ,256.16303609196,-38.60072008117
35,256.32871349429,-38.38595393324,5973284801254661248,347.4863722921,1.6310329321,1.8034,-1.266,-3.543,162,16.867538,2.190580,0.8,NGC_6281, ,256.32872044825,-38.38593867866
36,255.91518511033,-38.40007658347,5976284543876347008,347.2785209970,1.8802026315,1.8659,-2.361,-3.587,163,17.738592,2.333576,0.9,NGC_6281, ,255.91519808150,-38.40006113944
37,255.98308553491,-38.48308035331,5976280416373442176,347.2449258428,1.7875175516,2.0144,-2.370,-4.279,206,11.897625,0.720140,0.9,NGC_6281, ,255.98309857051,-38.48306192984
38,256.13125537284,-38.33471945957,5976287395733507968,347.4333958336,1.7852851385,1.8362,-2.055,-4.097,229,14.222577,1.275608,1.0,NGC_6281,Gaia DR2 5976287395733507968,256.13126665268,-38.33470181971
39,255.92283975125,-38.33749022697,5976285329822659072,347.3318834301,1.9134988845,1.8411,-2.356,-4.217,170,17.471567,2.244482,0.9,NGC_6281, ,255.92285268377,-38.33747207044
40,255.90541197387,-38.36608307539,5976284848779779200,347.3008569977,1.9069588705,1.9778,-1.429,-3.966,173,16.834732,1.944056,0.8,NGC_6281, ,255.90541982101,-38.36606599956
41,256.08067249429,-38.37304556384,5976287047803027968,347.3788391725,1.7935805558,1.8963,-1.995,-4.326,236,14.334211,1.123099,1.0,NGC_6281,Gaia DR2 5976287047803027968,256.08068345059,-38.37302693801
42,255.98791078386,-38.56986767052,5976277701953080704,347.1782574841,1.7317877620,1.8424,-2.529,-3.421,199,17.199903,2.191917,0.1,NGC_6281, ,255.98792471079,-38.56985294121
43,255.88216229283,-38.59980530499,5976277873751764224,347.1041919167,1.7792084163,2.0014,-2.378,-4.184,248,15.895380,1.622020,0.6,NGC_6281, ,255.88217539368,-38.59978729054
44,255.91806077868,-38.42631329660,5976283684882660608,347.2590539549,1.8624577576,2.0201,-2.280,-3.827,213,15.325951,1.402919,1.0,NGC_6281,Gaia DR2 5976283684882660608,255.91807330940,-38.42629681924
45,255.96978863880,-38.37998717134,5976284333390176768,347.3205124773,1.8584340046,1.6991,-1.390,-4.160,162,17.722610,2.188759,0.7,NGC_6281, ,255.96979627325,-38.37996926023
46,255.98808843002,-38.41325510354,5976283886707071360,347.3027950889,1.8268291039,1.8039,-2.008,-3.981,234,13.394370,0.922728,0.9,NGC_6281, ,255.98809946385,-38.41323796312
47,256.54734058758,-38.10665099219,5973318095843344128,347.8128333316,1.6626898623,1.8517,-2.267,-3.984,313,13.374280,0.940132,1.0,NGC_6281,Gaia DR2 5973318095843344128,256.54735299214,-38.10663383886
48,256.66371542105,-38.02107165721,5973319848190006272,347.9363769637,1.6410436620,1.8016,-1.766,-3.943,256,12.610694,0.830365,0.9,NGC_6281, ,256.66372507294,-38.02105468040
49,256.43811678099,-38.14890207548,5973312254687848704,347.7272819865,1.7057546747,1.8043,-2.108,-4.125,252,13.229155,0.898395,1.0,NGC_6281,Gaia DR2 5973312254687848704,256.43812832221,-38.14888431506
50,256.59981358568,-38.02510567123,5973320221833376128,347.9028498222,1.6788220951,1.9129,-2.152,-4.252,233,16.212616,1.698548,1.0,NGC_6281,Gaia DR2 5973320221833376128,256.59982534786,-38.02508736401
51,256.80073293110,-38.18813600795,5973303145042900224,347.8675958551,1.4544756853,1.9028,-2.064,-4.187,214,12.677025,0.895967,1.0,NGC_6281,Gaia DR2 5973303145042900224,256.80074423751,-38.18811798059
52,256.58201609845,-38.12705476012,5973317438694058496,347.8129794817,1.6286230212,1.8192,-1.435,-4.159,306,11.743532,0.597677,0.9,NGC_6281, ,256.58202395267,-38.12703685331
53,256.33914514514,-38.27584434151,5973309574628202496,347.5790750727,1.6910704211,1.7773,-1.737,-4.076,222,17.640556,2.183210,0.9,NGC_6281, ,256.33915467175,-38.27582679207
54,256.49757162889,-38.30576741651,5973307233852733952,347.6303078943,1.5738764685,1.7641,-2.198,-4.271,248,17.670275,2.263290,0.9,NGC_6281, ,256.49758368884,-38.30574902748
55,256.64344481631,-38.13320085571,5973314518116727552,347.8371670215,1.5863374951,1.8117,-1.894,-4.275,226,17.707523,2.262003,0.9,NGC_6281, ,256.64345518366,-38.13318244946
56,256.50939458861,-38.19350704563,5973311189536065664,347.7255034578,1.6341550277,1.8547,-1.099,-4.582,85,16.249062,1.801075,0.5,NGC_6281, ,256.50940060928,-38.19348731757
57,256.45498883017,-38.30556122206,5973308745681226752,347.6103087468,1.6006527658,1.6698,-2.803,-4.100,224,17.759918,2.259319,0.6,NGC_6281, ,256.45500420958,-38.30554356928
58,256.76925084070,-38.21630478301,5973302633960865920,347.8302033649,1.4573453664,1.7817,-2.135,-3.844,198,16.762240,1.525330,0.6,NGC_6281, ,256.76926254056,-38.21628823245
59,256.49063741250,-38.08473126327,5973318405081041408,347.8034222714,1.7115090728,1.9245,-2.022,-3.850,271,15.918412,1.592977,1.0,NGC_6281,Gaia DR2 5973318405081041408,256.49064847315,-38.08471468688
60,256.75383297606,-38.07471892045,5973316412216064512,347.9361582992,1.5520811816,1.7927,-1.433,-4.085,230,10.754977,0.454277,0.8,NGC_6281, ,256.75384081372,-38.07470133226
61,256.49081156065,-38.33908312517,5973305515864854272,347.6005222580,1.5580163933,1.7878,-1.787,-4.101,271,12.672011,0.814836,0.9,NGC_6281, ,256.49082137004,-38.33906546809
62,256.45466583147,-38.26937768531,5973310296182640768,347.6390219176,1.6226872525,1.8393,-1.778,-4.222,287,14.238661,1.111968,1.0,NGC_6281,Gaia DR2 5973310296182640768,256.45467558208,-38.26935950725
63,256.52515418882,-38.31554180627,5973307062053078912,347.6355598086,1.5507162788,1.8285,-1.970,-3.861,306,11.931940,0.685623,1.0,NGC_6281,Gaia DR2 5973307062053078912,256.52516499924,-38.31552518252
64,256.36654864230,-38.32840379605,5973308509476245504,347.5501799802,1.6421752212,1.8993,-1.777,-3.844,235,16.251991,1.978163,0.9,NGC_6281, ,256.36655839536,-38.32838724549
65,256.70085985971,-38.18957492490,5973313212446632192,347.8192722831,1.5163659137,1.6559,-1.976,-4.266,233,17.983704,2.466793,0.7,NGC_6281, ,256.70087068427,-38.18955655740
66,256.64400694431,-38.12284609905,5973314591149956736,347.8457072020,1.5922143936,1.8865,-1.802,-4.269,241,14.256460,1.121528,1.0,NGC_6281,Gaia DR2 5973314591149956736,256.64401680667,-38.12282771863
67,256.74974525415,-38.19216205372,5973302908838799488,347.8403018511,1.4841016323,1.9392,-1.373,-3.929,231,11.092232,0.467104,1.0,NGC_6281,Gaia DR2 5973302908838799488,256.74975277574,-38.19214513719
68,257.11615480332,-38.41421832154,5973339983002679424,347.8348003023,1.1208444167,1.9600,-1.739,-3.878,262,16.268173,1.761543,1.0,NGC_6281,Gaia DR2 5973339983002679424,257.11616435914,-38.41420162460
69,257.01049602727,-38.31733104755,5973344582887326464,347.8629153372,1.2451827838,1.9335,-1.935,-3.963,252,12.364574,0.834665,1.0,NGC_6281,Gaia DR2 5973344582887326464,257.01050664589,-38.31731398463
70,256.19016015248,-38.17099339523,5976316360996971904,347.5917489622,1.8476984744,1.9100,-1.741,-3.630,213,11.202136,0.744311,1.0,NGC_6281,Gaia DR2 5976316360996971904,256.19016968728,-38.17097776606
71,255.99356369171,-37.98248565910,5976310691636551040,347.6478016592,2.0850734835,1.9117,-1.311,-3.965,266,14.333858,1.159822,1.0,NGC_6281,Gaia DR2 5976310691636551040,255.99357085308,-37.98246858757
72,255.74264290618,-38.36642654806,5976296226186115584,347.2228226777,2.0079780609,1.9126,-2.009,-3.981,230,14.376706,1.129461,1.0,NGC_6281,Gaia DR2 5976296226186115584,255.74265393836,-38.36640940764
73,256.06483330301,-38.16470604798,5976293717887860736,347.5369873985,1.9298726844,1.8647,-2.192,-4.081,219,15.751224,1.539972,1.0,NGC_6281,Gaia DR2 5976293717887860736,256.06484530673,-38.16468847701
74,255.98913286115,-38.07156306649,5976307285688824192,347.5748692834,2.0337441128,1.8727,-1.726,-3.828,241,13.087566,0.880915,1.0,NGC_6281,Gaia DR2 5976307285688824192,255.98914230093,-38.07154658482
75,256.17333649855,-38.19818739686,5976292893291752448,347.5620862136,1.8417474026,1.7165,-2.375,-4.255,223,15.123183,1.348374,1.0,NGC_6281,Gaia DR2 5976292893291752448,256.17334951038,-38.19816907672
76,256.20684552502,-38.09182793311,5976317975904785280,347.6627332853,1.8851951158,1.9790,-1.791,-3.673,262,9.536925,0.264545,1.0,NGC_6281,Gaia DR2 5976317975904785280,256.20685532302,-38.09181211880
77,256.14521342688,-38.08316044937,5976317868488242944,347.6402323211,1.9290413464,1.9199,-1.632,-3.213,227,11.632131,0.574081,0.9,NGC_6281, ,256.14522235398,-38.08314661562
78,256.04386414991,-38.04655656920,5976307182609606400,347.6209325055,2.0146849413,1.9077,-1.480,-4.219,250,11.976723,0.666989,1.0,NGC_6281,Gaia DR2 5976307182609606400,256.04387224151,-38.04653840406
79,256.20382709891,-38.19482732183,5976316287940549376,347.5792824294,1.8247156851,1.8334,-1.920,-4.207,193,13.619712,1.012242,1.0,NGC_6281,Gaia DR2 5976316287940549376,256.20383761746,-38.19480920836
80,255.98321332268,-38.23718723611,5976303643563412992,347.4403967995,1.9368323485,1.9891,-1.725,-3.477,192,17.492935,2.153153,0.9,NGC_6281, ,255.98322277845,-38.23717226569
81,255.81303985458,-38.22568701065,5976301483227263488,347.3681725600,2.0499297510,1.8712,-1.700,-4.041,239,14.127373,1.088864,1.0,NGC_6281,Gaia DR2 5976301483227263488,255.81304917183,-38.22566961190
82,255.75741048752,-38.33801433052,5976296359292155136,347.2524231565,2.0161182768,1.8514,-2.217,-4.101,209,13.176521,0.903855,1.0,NGC_6281,Gaia DR2 5976296359292155136,255.75742265713,-38.33799667344
83,255.99453199927,-38.14225234711,5976306431028819456,347.5212607320,1.9874333812,1.9947,-1.950,-3.997,226,10.160409,0.271741,1.0,NGC_6281,Gaia DR2 5976306431028819456,255.99454267447,-38.14223513780
84,256.20777591395,-38.23107010907,5976289800915255168,347.5523053148,1.8002999234,1.8172,-2.700,-4.189,223,10.964635,0.556975,1.0,NGC_6281,Gaia DR2 5976289800915255168,256.20779071303,-38.23105207310
85,256.05665540613,-38.18174835369,5976293679232721792,347.5195302865,1.9246413951,1.8426,-1.387,-3.878,212,16.373420,1.740814,1.0,NGC_6281,Gaia DR2 5976293679232721792,256.05666300333,-38.18173165675
86,256.17196718906,-38.06280675547,5976318280805556736,347.6692019624,1.9246189124,2.0196,-1.534,-4.896,207,16.245583,1.926597,0.8,NGC_6281, ,256.17197557776,-38.06278567547
87,256.18180957576,-38.04798247567,5976318319502290304,347.6857009128,1.9274321994,1.9086,-1.791,-4.328,253,12.172699,0.715120,1.0,NGC_6281,Gaia DR2 5976318319502290304,256.18181936788,-38.04796384123
88,256.20283471361,-38.10730980486,5976317941545023488,347.6484934238,1.8783325098,1.9079,-1.696,-3.881,248,8.307238,0.199759,1.0,NGC_6281,Gaia DR2 5976317941545023488,256.20284399386,-38.10729309500
89,256.41100467272,-38.09853446240,5976315050989196544,347.7545785522,1.7531612061,1.9244,-1.863,-3.494,237,17.661814,2.196781,1.0,NGC_6281,Gaia DR2 5976315050989196544,256.41101486554,-38.09851941879
90,256.19052272402,-38.12259780509,5976316803336717952,347.6304517015,1.8767827359,1.8314,-1.566,-4.199,259,13.688776,0.983163,1.0,NGC_6281,Gaia DR2 5976316803336717952,256.19053129472,-38.12257972606
91,255.89762799285,-38.01837345627,5976311000874879104,347.5733071906,2.1232969582,1.9309,-2.618,-3.889,215,14.989152,1.486547,0.8,NGC_6281, ,255.89764230073,-38.01835671196
92,255.98777734451,-38.22118802702,5976303750969162752,347.4552919397,1.9437038617,1.8221,-2.000,-4.268,236,15.157253,1.327540,1.0,NGC_6281,Gaia DR2 5976303750969162752,255.98778830531,-38.22116965091
93,256.22458885230,-38.05950295694,5976318182063251200,347.6969358482,1.8936480044,1.9161,-1.607,-3.765,227,14.658478,1.213799,1.0,NGC_6281,Gaia DR2 5976318182063251200,256.22459763980,-38.05948674652
94,255.89802338797,-38.18324357040,5976304644322450432,347.4425410539,2.0227740823,1.9354,-2.158,-4.348,213,13.907633,1.025789,1.0,NGC_6281,Gaia DR2 5976304644322450432,255.89803520851,-38.18322484984
95,256.05146628329,-38.09477633674,5976306224870401920,347.5862188344,1.9806645208,1.7850,-1.547,-4.084,248,15.763645,1.528521,0.9,NGC_6281, ,256.05147474678,-38.09475875285
96,255.84487137871,-38.06038762754,5976309454685995648,347.5146435640,2.1307097363,1.8887,-1.796,-4.095,224,14.203935,1.097680,1.0,NGC_6281,Gaia DR2 5976309454685995648,255.84488119984,-38.06036999629
97,255.95464415438,-38.15565172574,5976304953560088320,347.4915420174,2.0042074809,1.7585,-1.496,-3.977,187,17.530756,1.770706,0.6,NGC_6281, ,255.95465234568,-38.15563460255
98,255.95165164341,-37.98867290008,5976311378831345152,347.6228020990,2.1075537289,1.8326,-0.998,-3.568,228,16.020994,2.067923,1.0,NGC_6281,Gaia DR2 5976311378831345152,255.95165709547,-37.98865753786
99,256.27369461403,-38.18817951610,5976313612217796608,347.6178289698,1.7850270303,1.8681,-2.019,-3.777,253,11.237299,0.492381,1.0,NGC_6281,Gaia DR2 5976313612217796608,256.27370567394,-38.18816325402
100,256.10522166727,-38.29040549969,5976292103017733120,347.4562595513,1.8283985177,1.6605,-2.025,-3.610,197,17.086626,2.077377,0.9,NGC_6281, ,256.10523277565,-38.29038995663
101,255.98873637381,-38.12454189553,5976306499748321664,347.5325677508,2.0018121158,1.9359,-2.109,-4.046,258,14.810893,1.237468,1.0,NGC_6281,Gaia DR2 5976306499748321664,255.98874791665,-38.12452447525
102,256.20154848276,-38.08543215701,5976318044624278272,347.6653002199,1.8923857456,1.9521,-1.445,-3.938,258,8.809114,0.224061,1.0,NGC_6281,Gaia DR2 5976318044624278272,256.20155638721,-38.08541520173
103,256.03964425570,-38.09168866789,5976306980784657792,347.5830241922,1.9899330248,1.8599,-1.950,-4.050,254,10.207273,0.236020,0.9,NGC_6281, ,256.03965492351,-38.09167123039
104,256.04145556936,-38.13997420431,5976305739500938240,347.5454929032,1.9594929394,1.7626,-1.819,-4.408,201,16.818178,1.931427,0.9,NGC_6281, ,256.04146552710,-38.13995522542
105,256.20041177077,-38.30008146831,5976288976243223168,347.4938573777,1.7631093369,1.6610,-1.473,-3.983,190,17.766037,2.136013,0.8,NGC_6281, ,256.20041985217,-38.30006431928
106,255.92317640646,-38.00134722699,5976311035233970688,347.5990819197,2.1176692710,1.9335,-1.823,-3.924,231,10.998976,0.414363,1.0,NGC_6281,Gaia DR2 5976311035233970688,255.92318636720,-38.00133033199
107,255.80902797122,-38.18872507940,5976301861149015808,347.3955870382,2.0749405909,1.7924,-1.870,-4.565,140,17.764505,2.267834,0.4,NGC_6281, ,255.80903821499,-38.18870542454
108,256.11122294483,-38.14970821168,5976294164602147456,347.5710559065,1.9099691992,1.7815,-2.027,-3.708,217,17.452255,2.228285,1.0,NGC_6281,Gaia DR2 5976294164602147456,256.11123404270,-38.14969224668
109,256.01923969770,-38.02042313564,5976310416758577024,347.6299329882,2.0459616662,1.9167,-1.764,-3.869,220,14.304048,1.131732,1.0,NGC_6281,Gaia DR2 5976310416758577024,256.01924933858,-38.02040647745
110,255.85907120264,-38.24921251634,5976298352157064704,347.3715232217,2.0069244932,1.8454,-2.130,-4.355,209,16.158520,1.726932,1.0,NGC_6281,Gaia DR2 5976298352157064704,255.85908288039,-38.24919376565
111,256.08280856819,-38.25688004927,5976292442282054528,347.4722494269,1.8627227378,1.8544,-2.093,-4.100,198,13.693192,1.000106,1.0,NGC_6281,Gaia DR2 5976292442282054528,256.08282004429,-38.25686239649
112,255.97587331119,-38.05402654670,5976310244959879936,347.5824627185,2.0526895663,1.7982,-1.488,-4.362,196,17.810116,2.198826,0.5,NGC_6281, ,255.97588144736,-38.05400776587
113,256.18305602150,-38.09507300222,5976317627970480512,347.6488050778,1.8981287087,1.9473,-2.061,-3.862,235,13.671732,1.161028,1.0,NGC_6281,Gaia DR2 5976317627970480512,256.18306729708,-38.09505637416
114,256.26806767966,-38.18003287365,5976313818376244096,347.6216419205,1.7934772182,1.8775,-1.952,-4.028,273,13.376247,0.923067,1.0,NGC_6281,Gaia DR2 5976313818376244096,256.26807837135,-38.18001553087
115,256.29572866189,-38.10468252764,5976315536363242496,347.6948411385,1.8217287739,1.9689,-2.061,-4.061,250,15.867384,1.576569,1.0,NGC_6281,Gaia DR2 5976315536363242496,256.29573993895,-38.10466504278
116,255.91538818969,-38.14973845688,5976305125358807936,347.4774626891,2.0323129519,1.6925,-1.753,-3.710,216,16.718468,1.876439,1.0,NGC_6281,Gaia DR2 5976305125358807936,255.91539778741,-38.14972248327
117,255.86276941375,-38.03043630624,5976311069556727552,347.5470102017,2.1377529810,2.0345,-2.646,-4.128,192,17.878320, ,0.8,NGC_6281, ,255.86278387704,-38.03041853291
118,256.08696288222,-38.08734625823,5976306289260347776,347.6090881495,1.9629644664,1.8082,-2.599,-4.217,198,17.940640,2.277556,0.9,NGC_6281, ,256.08697709966,-38.08732810170
119,256.00541705727,-38.05312356086,5976307324382100352,347.5973194027,2.0347569676,1.8674,-1.667,-4.052,257,15.250870,1.403687,1.0,NGC_6281,Gaia DR2 5976307324382100352,256.00542617208,-38.05310611475
120,256.03217677071,-38.26112970810,5976291656341197696,347.4447297530,1.8917428220,2.0009,-1.783,-3.917,231,10.099523,0.207243,1.0,NGC_6281,Gaia DR2 5976291656341197696,256.03218654763,-38.26111284324
121,256.00458996456,-38.02937580665,5976310382398999936,347.6158034997,2.0496952469,1.8744,-1.856,-3.933,251,14.497509,1.171039,1.0,NGC_6281,Gaia DR2 5976310382398999936,256.00460010949,-38.02935887290
122,256.02598329943,-38.18283404718,5976305297157399296,347.5040244720,1.9431428057,1.7517,-1.688,-3.735,181,17.969050,2.134741,0.8,NGC_6281, ,256.02599254547,-38.18281796593
123,255.79829278155,-38.31537156391,5976297703655681536,347.2899426768,2.0044862758,1.8696,-1.521,-3.761,221,14.181882,1.092156,1.0,NGC_6281,Gaia DR2 5976297703655681536,255.79830112805,-38.31535537072
124,255.78001938550,-38.16028397552,5976302754537617920,347.4042568008,2.1103507667,1.9258,-1.930,-4.194,206,11.227787,0.450665,1.0,NGC_6281,Gaia DR2 5976302754537617920,255.78002995383,-38.16026591802
125,255.71963125012,-38.40572283594,5976295500297602560,347.1806530104,1.9983114397,1.9344,-2.059,-3.596,203,14.351523,1.145425,1.0,NGC_6281,Gaia DR2 5976295500297602560,255.71964256301,-38.40570735316
126,256.21096447971,-38.19769573195,5976313333002787456,347.5803967769,1.8185148043,2.0453,-1.418,-3.965,196,11.575068,0.729657,0.8,NGC_6281, ,256.21097224841,-38.19767866042
127,255.93006984318,-38.04255793317,5976310176240453248,347.5696424156,2.0883044103,2.0204,-1.670,-3.739,191,17.904335,2.300627,1.0,NGC_6281,Gaia DR2 5976310176240453248,255.93007897307,-38.04254183470
128,255.71759018531,-38.25366059418,5976299760914223872,347.3002612040,2.0923199228,1.7063,-1.895,-3.992,172,17.942781,2.259293,0.6,NGC_6281, ,255.71760057530,-38.25364340640
129,256.28000521960,-38.10729010802,5976317009494786048,347.6852770384,1.8300049126,1.8758,-1.548,-4.359,247,12.461382,0.781148,1.0,NGC_6281,Gaia DR2 5976317009494786048,256.28001369001,-38.10727134010
130,255.88779944789,-37.98342678675,5976311310111919360,347.5963523123,2.1506997695,1.7069,-1.347,-3.892,170,17.223171,2.080885,0.8,NGC_6281, ,255.88780680600,-37.98341002953
131,256.11773738410,-38.30624829091,5976287666278230272,347.4496149917,1.8109811335,1.8487,-2.242,-3.871,228,12.414189,0.760119,1.0,NGC_6281,Gaia DR2 5976287666278230272,256.11774968555,-38.30623162410
132,256.30745053550,-38.19726636587,5976312817606051968,347.6266416825,1.7584033432,1.6965,-1.671,-4.218,229,16.469786,1.809348,0.8,NGC_6281, ,256.30745969024,-38.19724820504
133,256.13676017783,-38.23358839246,5976292343535930112,347.5164875000,1.8431544668,1.9669,-1.932,-3.764,190,16.469296,1.805884,1.0,NGC_6281,Gaia DR2 5976292343535930112,256.13677076776,-38.23357218635
134,256.20486190667,-38.05750993718,5976318349524577536,347.6891141851,1.9072172254,1.9410,-1.973,-4.260,217,12.341925,0.791508,1.0,NGC_6281,Gaia DR2 5976318349524577536,256.20487269527,-38.05749159551
135,256.17579636453,-38.05311462906,5976318315165309952,347.6787452224,1.9280912184,1.9225,-1.739,-3.780,234,16.067448,1.646201,1.0,NGC_6281,Gaia DR2 5976318315165309952,256.17580587302,-38.05309835406
