SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
139,114.37411598637,-14.41976434303,3030024321246658176,231.0101490666,3.3543068895,1.0841,-0.739,-3.666,260,14.008806,0.935504,1.0,NGC_2423,Gaia DR2 3030024321246658176,114.37411927167,-14.41974855886
140,115.13862583107,-14.37483282647,3029989716683398144,231.3331929994,4.0224645918,1.0127,-0.979,-4.084,245,12.255006,0.616816,0.5,NGC_2423, ,115.13863018244,-14.37481524258
141,114.46933262830,-14.53580859859,3030017586738335360,231.1566514866,3.3783248123,1.0857,-0.937,-3.601,251,14.671114,0.917437,1.0,NGC_2423,Gaia DR2 3030017586738335360,114.46933679601,-14.53579309428
142,114.92597202701,-14.26040316100,3030006694700227840,231.1320831382,3.8987795129,0.9112,-0.996,-2.990,248,9.017132,1.547956,0.1,NGC_2423, ,114.92597645168,-14.26039028739
143,114.82565120850,-14.51544655739,3029991988732302464,231.3074691296,3.6893411321,1.0955,-0.696,-3.965,239,13.222610,0.680281,0.7,NGC_2423, ,114.82565430397,-14.51542948586
144,114.17496809942,-14.52730577606,3030027654141478528,231.0103423852,3.1335183525,1.1684,-0.636,-3.586,267,12.771367,0.617788,1.0,NGC_2423,Gaia DR2 3030027654141478528,114.17497092819,-14.52729033634
145,114.65547468861,-14.43264518540,3030043493982019456,231.1544431599,3.5859763593,1.0749,-0.673,-3.982,273,15.415812,1.118559,0.9,NGC_2423, ,114.65547768067,-14.43262804068
146,114.57160679135,-14.37925396550,3030044490414431488,231.0680489244,3.5410993342,1.0454,-0.950,-3.495,271,14.971092,0.988514,1.0,NGC_2423,Gaia DR2 3030044490414431488,114.57161101391,-14.37923891758
147,115.17131921825,-14.47097589671,3029984979345770112,231.4327615680,4.0029534811,1.1608,-0.631,-4.070,237,14.338462,0.877476,0.3,NGC_2423, ,115.17132202407,-14.47095837310
148,114.23375510772,-14.41115571333,3030035385082483456,230.9363838771,3.2397164605,1.0705,-0.777,-3.649,272,15.546706,1.096284,1.0,NGC_2423,Gaia DR2 3030035385082483456,114.23375856182,-14.41114000236
149,113.68339138284,-13.18737518891,3033366870953435136,229.6046700685,3.3650871029,1.0354,-0.888,-3.542,225,16.032387,1.224739,0.9,NGC_2423, ,113.68339530973,-13.18735993863
150,113.53989855155,-13.36876130423,3033357181507471360,229.6962591044,3.1552216274,0.8942,-0.650,-3.699,281,16.935303,1.499628,0.7,NGC_2423, ,113.53990142811,-13.36874537798
151,113.57860313998,-12.96531209256,3033385150334128512,229.3604960447,3.3828649662,0.9745,-0.668,-3.380,252,16.456001,1.342237,0.6,NGC_2423, ,113.57860609133,-12.96529753978
152,113.64482379662,-13.23714157011,3033365118606854400,229.6301634781,3.3081772161,0.9850,-1.098,-4.356,226,17.961422,1.952930,0.2,NGC_2423, ,113.64482865315,-13.23712281511
153,113.61357728133,-13.20376814657,3033365462204222208,229.5861790689,3.2976483017,1.0626,-1.158,-3.109,200,16.967424,1.075779,0.2,NGC_2423, ,113.61358240255,-13.20375476060
154,113.49777216613,-13.17289068032,3033378072228244608,229.5046070643,3.2137815541,0.8950,-1.048,-3.145,232,17.499062,1.355564,0.2,NGC_2423, ,113.49777680029,-13.17287713935
155,113.76267905149,-13.22047109956,3033362850864028544,229.6710545093,3.4166855505,1.0406,-0.657,-3.859,260,17.139343,1.899364,0.9,NGC_2423, ,113.76268195725,-13.22045448442
156,113.75411669843,-13.20321969001,3033365908873032064,229.6518888699,3.4177241609,1.0823,-0.742,-3.828,237,12.230002,0.499364,0.9,NGC_2423, ,113.75411997989,-13.20320320834
157,113.55695647785,-13.28506034261,3033358727695611392,229.6308536258,3.2101458788,1.0780,-0.106,-3.462,251,16.720510,1.223854,0.4,NGC_2423, ,113.55695694679,-13.28504543678
158,113.54949022974,-13.14505570976,3033378411520442368,229.5045103779,3.2713220769,1.0980,-0.291,-3.770,234,17.622057,1.774460,0.3,NGC_2423, ,113.54949151637,-13.14503947782
159,114.56844537230,-14.16171412944,3030063697507845376,230.8762272193,3.6444526230,0.9372,-0.700,-3.521,248,11.938035,0.581385,1.0,NGC_2423,Gaia DR2 3030063697507845376,114.56844848065,-14.16169896958
160,114.29163889090,-14.17013827346,3030066338905663744,230.7527205185,3.4058998017,1.1479,-0.287,-3.540,232,17.572832,1.711655,0.9,NGC_2423, ,114.29164016537,-14.17012303179
161,114.48140207119,-14.11507234604,3030067717597238272,230.7942148471,3.5934555206,0.9829,-0.782,-3.634,199,11.169226,0.564075,0.9,NGC_2423, ,114.48140554295,-14.11505669965
162,114.38207010219,-14.06197727931,3030068748389394432,230.7007632604,3.5351302802,0.9470,-0.651,-3.482,209,12.870346,0.599706,0.9,NGC_2423, ,114.38207299169,-14.06196228737
163,114.38338735232,-14.06671877300,3030068748389396096,230.7055365979,3.5339402006,1.0526,-0.746,-3.718,224,12.108552,0.475254,1.0,NGC_2423,Gaia DR2 3030068748389396096,114.38339066356,-14.06670276494
164,114.40566395533,-14.07075748052,3030068675366273280,230.7196044627,3.5508542576,0.9789,-0.567,-3.434,218,17.081396,1.564392,0.9,NGC_2423, ,114.40566647209,-14.07074269524
165,114.56450154753,-14.35578613134,3030047892028522496,231.0441572809,3.5465293865,1.0727,-0.708,-3.840,270,13.389935,0.721437,1.0,NGC_2423,Gaia DR2 3030047892028522496,114.56450469412,-14.35576959801
166,114.58787130881,-14.29943141075,3030049816173843456,231.0059153644,3.5937711192,1.0329,-0.817,-3.727,260,12.659217,0.566877,1.0,NGC_2423,Gaia DR2 3030049816173843456,114.58787493892,-14.29941536394
167,114.51015815380,-14.36304156741,3030047651510370176,231.0248002401,3.4970225656,1.0945,-0.678,-3.597,260,17.128437,1.885246,1.0,NGC_2423,Gaia DR2 3030047651510370176,114.51016116715,-14.36302608033
168,114.38993363390,-14.08426323469,3030068645310185728,230.7239891599,3.5309530838,0.9652,-0.721,-3.520,218,17.498670,1.659573,0.9,NGC_2423, ,114.38993683442,-14.08424807913
169,114.56002263744,-13.90977107396,3030077544482306816,230.6517549253,3.7600569953,1.0372,-0.294,-3.492,261,14.476363,0.964183,1.0,NGC_2423,Gaia DR2 3030077544482306816,114.56002394151,-13.90975603896
170,113.30031605973,-14.61923357558,3030108399524881024,230.6805764967,2.3483200806,1.0828,-1.340,-3.808,224,11.227244,0.649570,0.3,NGC_2423, ,113.30032202221,-14.61921718002
171,114.41595511878,-14.06811524659,3030069053320514176,230.7221581247,3.5608609829,1.0212,-0.787,-3.542,220,12.690953,0.587884,1.0,NGC_2423,Gaia DR2 3030069053320514176,114.41595861202,-14.06809999631
172,114.62637740576,-13.88361698952,3030078025518623488,230.6603133574,3.8290504110,1.0409,-0.697,-3.665,275,13.832161,0.758880,1.0,NGC_2423,Gaia DR2 3030078025518623488,114.62638049704,-13.88360120966
173,114.51279055285,-14.01012179951,3030074997558225536,230.7172169946,3.6711524463,1.0779,-0.576,-4.075,246,17.955297,1.874617,0.6,NGC_2423, ,114.51279310888,-14.01010425437
174,114.35282685620,-14.09906878840,3030067099121977344,230.7194102101,3.4923058789,0.9740,-0.888,-3.693,235,14.667331,0.900029,1.0,NGC_2423,Gaia DR2 3030067099121977344,114.35283079828,-14.09905288798
175,114.46481470123,-14.23641548207,3030061464124921600,230.8925608279,3.5203248723,0.9985,-0.820,-3.510,272,13.941629,0.782900,1.0,NGC_2423,Gaia DR2 3030061464124921600,114.46481834365,-14.23640036957
176,114.39598794273,-14.12238548458,3030068232993341568,230.7602206875,3.5175358950,0.9807,-0.710,-3.640,240,13.817266,0.784355,1.0,NGC_2423,Gaia DR2 3030068232993341568,114.39599109494,-14.12236981236
177,114.42083745084,-14.20710811641,3030062494917071104,230.8461207337,3.4973556125,1.0662,-0.557,-3.497,272,14.480145,0.879978,1.0,NGC_2423,Gaia DR2 3030062494917071104,114.42083992470,-14.20709305988
178,114.49695593068,-14.19549415670,3030063113392330880,230.8719529716,3.5674656239,1.0192,-0.891,-3.464,223,15.559862,1.091407,1.0,NGC_2423,Gaia DR2 3030063113392330880,114.49695988776,-14.19547924226
179,114.62804699992,-13.88470428869,3030077819360193408,230.6620565432,3.8299359126,0.8931,-0.750,-3.020,268,13.433252,0.658454,0.2,NGC_2423, ,114.62805032628,-13.88469128591
180,114.62075076150,-13.99968858474,3030075963934362240,230.7592244861,3.7677155872,1.0369,-1.365,-3.659,254,13.500998,0.893869,0.4,NGC_2423, ,114.62075681849,-13.99967283071
181,114.52229589829,-14.06872349139,3030073833630632704,230.7730048658,3.6506684280,0.9711,-0.886,-3.713,242,10.774140,1.209339,1.0,NGC_2423,Gaia DR2 3030073833630632704,114.52229983097,-14.06870750486
182,114.67740110403,-14.23028964960,3030050331569874944,230.9878292459,3.7032412746,0.9130,-0.806,-3.548,281,15.211346,1.026280,0.9,NGC_2423, ,114.67740468416,-14.23027437349
183,114.50206831205,-14.06254395781,3030074005429328256,230.7580221332,3.6365404635,1.0276,-0.753,-3.808,224,15.644290,1.116315,1.0,NGC_2423,Gaia DR2 3030074005429328256,114.50207165430,-14.06252756225
184,114.33829265740,-14.19249175785,3030065415494851712,230.7943218583,3.4345546614,1.0142,-0.868,-3.616,264,10.930026,0.567844,1.0,NGC_2423,Gaia DR2 3030065415494851712,114.33829651228,-14.19247618896
185,114.49142507222,-14.07428036415,3030068129914076544,230.7632567500,3.6218082893,1.0927,-0.608,-3.453,234,14.336348,0.868700,1.0,NGC_2423,Gaia DR2 3030068129914076544,114.49142777101,-14.07426549707
186,114.55026506930,-14.11693320125,3030070500736026496,230.8284348600,3.6508765752,1.0367,-0.660,-3.593,223,16.935440,1.526527,1.0,NGC_2423,Gaia DR2 3030070500736026496,114.55026799946,-14.11691773139
187,114.46722112637,-14.06622110414,3030068164273818112,230.7447501230,3.6052244583,1.0333,-0.929,-3.495,213,13.938421,0.779728,1.0,NGC_2423,Gaia DR2 3030068164273818112,114.46722524987,-14.06620605622
188,114.40905490683,-14.04079658909,3030069160706235776,230.6949818185,3.5683052678,0.9985,-0.672,-3.578,228,14.352199,0.854003,1.0,NGC_2423,Gaia DR2 3030069160706235776,114.40905788927,-14.04078118381
189,114.41246675539,-14.04459792571,3030069160706236416,230.6999228658,3.5693474557,0.9897,-0.883,-3.554,234,12.546503,0.564163,1.0,NGC_2423,Gaia DR2 3030069160706236416,114.41247067434,-14.04458262377
190,114.41340221314,-14.05975132246,3030069057627027200,230.7136296611,3.5627672177,0.9063,-0.961,-3.693,212,16.006714,1.206714,1.0,NGC_2423,Gaia DR2 3030069057627027200,114.41340647856,-14.05973542204
191,114.89859546395,-14.16600861318,3030054867055241344,231.0365390900,3.9217667171,0.9923,0.076,-3.273,266,17.621073,1.858366,0.1,NGC_2423, ,114.89859512646,-14.16599452110
192,114.57708971577,-13.92159889146,3030077475762830336,230.6701937599,3.7687639000,0.9678,-1.190,-3.348,271,14.283499,0.873356,0.4,NGC_2423, ,114.57709499444,-13.92158447646
193,114.52543451466,-14.22682825226,3030062769794953728,230.9128453477,3.5763132109,1.0874,-0.217,-3.470,241,13.353891,0.700931,0.9,NGC_2423, ,114.52543547853,-14.22681331198
194,114.66493248905,-14.05161269642,3030071875125507200,230.8256009312,3.7798290592,1.1086,-0.792,-4.063,281,15.978776,1.243650,0.8,NGC_2423, ,114.66493600423,-14.05159520295
195,114.60512225878,-14.01362774780,3030074452105884672,230.7640164021,3.7476811626,1.1748,-0.962,-3.398,243,10.226693,1.237057,0.6,NGC_2423, ,114.60512652778,-14.01361311752
196,114.46245597190,-14.19605536969,3030062426197575168,230.8561257308,3.5379793518,0.9093,-0.990,-2.867,249,16.015139,1.266402,0.2,NGC_2423, ,114.46246036867,-14.19604302566
197,114.51604578535,-14.11520035285,3030064861435229824,230.8107204534,3.6227380803,1.0231,-0.643,-3.615,228,15.703762,1.343952,1.0,NGC_2423,Gaia DR2 3030064861435229824,114.51604864001,-14.11518478827
198,114.75592272268,-14.20215545778,3030053733183938432,231.0004417161,3.7834093980,1.0693,-0.552,-3.799,248,17.566843,1.659075,0.8,NGC_2423, ,114.75592517428,-14.20213910097
199,114.69515661720,-14.16445869250,3030057787633065728,230.9386557477,3.7503814091,1.0092,-0.880,-3.700,231,13.070948,0.649849,1.0,NGC_2423,Gaia DR2 3030057787633065728,114.69516052489,-14.16444276194
200,114.38047693132,-14.11872003629,3030068301712822272,230.7496801831,3.5061771041,1.0641,-0.728,-3.672,223,13.069225,0.637477,1.0,NGC_2423,Gaia DR2 3030068301712822272,114.38048016340,-14.11870422629
201,114.29712421172,-14.18837708759,3030066102689632128,230.7712770509,3.4016800148,1.1320,-0.580,-3.702,261,17.077570,1.571039,0.8,NGC_2423, ,114.29712678752,-14.18836114842
202,114.81042944000,-14.04338003030,3030060227174394368,230.8874201207,3.9070512472,0.9976,-0.798,-2.970,233,15.687501,1.038203,0.4,NGC_2423, ,114.81043298169,-14.04336724280
203,114.55705840106,-13.93271213796,3030077334020524288,230.6704297465,3.7463706545,1.1805,-0.487,-3.865,265,17.844519,1.825252,0.6,NGC_2423, ,114.55706056143,-13.93269549699
204,113.21411305164,-14.63535468511,3030108159006771840,230.6544623387,2.2674737972,1.0007,-1.131,-3.219,184,13.393990,0.712909,0.1,NGC_2423, ,113.21411808452,-14.63534082553
205,114.51295113419,-13.98694058809,3030075482898046976,230.6970038355,3.6825761638,1.1040,-0.551,-3.528,251,15.469513,1.085463,1.0,NGC_2423,Gaia DR2 3030075482898046976,114.51295357904,-13.98692539809
206,114.46340653669,-13.99501892068,3030075311099368064,230.6806230484,3.6366500422,1.1142,-1.047,-3.856,250,15.687658,1.305722,0.8,NGC_2423, ,114.46341118251,-13.99500231846
207,114.72684284870,-14.21676467266,3030056275804592128,230.9994318128,3.7516745692,1.0459,-0.646,-3.668,263,14.295470,0.846591,1.0,NGC_2423,Gaia DR2 3030056275804592128,114.72684571796,-14.21674887988
208,114.54397919431,-14.01226768009,3030074658264328192,230.7338627307,3.6965370861,0.9932,-0.829,-3.756,245,16.362530,1.312701,1.0,NGC_2423,Gaia DR2 3030074658264328192,114.54398287308,-14.01225150842
209,113.44347859127,-13.01269452056,3033430230313088256,229.3384955495,3.2446661015,1.0575,-0.900,-3.499,235,16.098665,1.230345,0.9,NGC_2423, ,113.44348256840,-13.01267945542
210,113.24086161238,-13.17590615236,3033421502939812352,229.3865825869,2.9931129786,1.1697,-0.673,-3.302,265,14.807625,1.060204,0.8,NGC_2423, ,113.24086458836,-13.17589193542
211,113.24566657461,-13.19658174720,3033421193702183680,229.4069859412,2.9872646958,1.0283,-0.787,-3.336,256,12.886156,0.611705,0.9,NGC_2423, ,113.24567005499,-13.19656738387
212,113.32380109128,-13.11903038384,3033423461444794880,229.3755883576,3.0912831313,1.0262,-0.790,-3.496,243,12.738913,0.569888,1.0,NGC_2423,Gaia DR2 3033423461444794880,113.32380458382,-13.11901533162
213,113.60012687129,-14.48904016913,3030127709698629888,230.7067338349,2.6653021775,1.0770,-0.704,-3.988,262,13.247416,0.830047,0.7,NGC_2423, ,113.60013000197,-14.48902299857
214,113.32301132937,-14.38735631413,3030139082772092928,230.4878789694,2.4794054793,0.9990,-0.752,-3.407,252,14.162481,0.840275,0.8,NGC_2423, ,113.32301467198,-14.38734164510
215,113.61585783174,-14.49797531882,3030127640979151744,230.7219359249,2.6743131705,1.0662,-0.710,-3.733,250,12.822325,0.624270,1.0,NGC_2423,Gaia DR2 3030127640979151744,113.61586098923,-14.49795924618
216,113.67050597681,-14.36807019064,3030142037709409920,230.6337307767,2.7834631594,0.9652,-0.751,-3.747,282,17.689528,2.110754,0.6,NGC_2423, ,113.67050931469,-14.36805405772
217,114.18546405799,-14.19536976749,3030230101718022400,230.7247025593,3.3036713719,0.9858,-0.246,-3.464,219,15.894813,1.209365,0.9,NGC_2423, ,114.18546515052,-14.19535485305
218,113.90285057967,-14.36941707025,3030220618430379136,230.7440306529,2.9797434775,1.0658,-0.915,-3.607,245,14.697598,0.930627,1.0,NGC_2423,Gaia DR2 3030220618430379136,113.90285464648,-14.36940154011
219,113.23250416497,-13.98436162364,3030216804501750784,230.0921032511,2.5967641906,0.9441,-0.719,-4.084,292,13.991322,0.802374,0.3,NGC_2423, ,113.23250735522,-13.98434403975
220,114.04397763926,-14.17048264119,3030232816137380352,230.6362141846,3.1958244369,1.0618,-0.659,-3.756,258,16.635513,1.425705,1.0,NGC_2423,Gaia DR2 3030232816137380352,114.04398056567,-14.17046646952
221,113.35887249290,-14.23062262036,3030193817836931328,230.3672235455,2.5854413777,1.1302,-1.021,-3.058,265,16.835676,1.884648,0.4,NGC_2423, ,113.35887702804,-14.23060945397
222,114.11530061418,-14.19775788591,3030231029430977792,230.6937098299,3.2430488072,1.0319,-0.754,-3.675,193,10.890402,1.208313,1.0,NGC_2423,Gaia DR2 3030231029430977792,114.11530396285,-14.19774206299
223,114.10459494491,-14.19619086586,3030229547658525696,230.6872915545,3.2347355524,1.0977,-0.893,-3.629,240,12.158773,0.475561,1.0,NGC_2423,Gaia DR2 3030229547658525696,114.10459891089,-14.19617524100
224,114.30249226384,-13.74871111047,3030281503887221760,230.3888464607,3.6199201838,1.0510,-0.918,-3.763,248,10.833071,1.173901,1.0,NGC_2423,Gaia DR2 3030281503887221760,114.30249633293,-13.74869490866
225,114.52303694601,-13.89280577226,3030265457889407488,230.6193846022,3.7369605435,0.9325,-0.741,-3.687,258,16.681337,1.414604,0.8,NGC_2423, ,114.52304023257,-13.89278989768
226,114.24613479605,-13.60808056674,3030288753791782144,230.2390200899,3.6403543193,1.0951,-0.719,-3.622,284,16.746964,1.458420,1.0,NGC_2423,Gaia DR2 3030288753791782144,114.24613798116,-13.60806497202
227,114.23968709836,-13.78097342949,3030281778765180416,230.3874136474,3.5509275271,1.0466,-0.476,-3.498,245,14.070967,0.788440,1.0,NGC_2423,Gaia DR2 3030281778765180416,114.23968920855,-13.78095836866
228,114.27700223490,-13.80460847061,3030280885411983104,230.4257491981,3.5711251671,1.0734,-0.770,-3.653,251,11.114030,0.575108,1.0,NGC_2423,Gaia DR2 3030280885411983104,114.27700564879,-13.80459274242
229,114.15282202245,-14.07414659696,3030258517222536064,230.6031571362,3.3348683886,1.0058,-0.476,-3.430,293,14.287816,0.865175,0.9,NGC_2423, ,114.15282413532,-14.07413182890
230,114.26093278860,-13.80099790712,3030280954131465088,230.4149919320,3.5592384749,1.1064,-0.734,-3.643,256,13.690323,0.731038,1.0,NGC_2423,Gaia DR2 3030280954131465088,114.26093604283,-13.80098222198
231,113.82829438448,-14.21703204431,3030238760371950336,230.5754922823,2.9903669540,0.9820,-0.916,-3.380,271,17.416563,1.852482,0.4,NGC_2423, ,113.82829845298,-14.21701749153
232,114.32261009649,-13.95153780019,3030261330418607360,230.5759686877,3.5384220951,1.0285,-0.813,-3.644,228,14.307791,0.829641,1.0,NGC_2423,Gaia DR2 3030261330418607360,114.32261370331,-13.95152211075
233,114.04194724951,-13.82322935519,3030278579007633152,230.3310789122,3.3625154765,0.9924,-0.790,-3.511,213,17.626974,1.817600,0.4,NGC_2423, ,114.04195075235,-13.82321423838
234,114.26947368464,-13.63634201793,3030287929158064256,230.2748123535,3.6464605619,0.9659,-0.538,-3.691,254,15.704440,1.107335,0.9,NGC_2423, ,114.26947606822,-13.63632612612
235,114.41597876783,-13.84646015029,3030269512338550016,230.5281266556,3.6687147572,1.0385,-0.849,-3.317,242,15.850150,1.172552,0.5,NGC_2423, ,114.41598253265,-13.84644586876
236,114.22462746623,-13.60978424075,3030288581993093760,230.2303442963,3.6212521949,1.0496,-0.745,-3.738,286,12.536913,0.541285,1.0,NGC_2423,Gaia DR2 3030288581993093760,114.22463076654,-13.60976814658
237,114.45188077248,-13.86920517994,3030266419962097152,230.5650321370,3.6881038969,0.9900,-0.930,-3.671,244,15.052735,0.990882,0.9,NGC_2423, ,114.45188489689,-13.86918937425
238,114.50916722761,-13.88318057205,3030265526608883584,230.6043902481,3.7298856982,1.0145,-0.107,-3.577,273,15.248620,1.088152,0.6,NGC_2423, ,114.50916770217,-13.88316517108
239,114.44497783489,-13.84060359635,3030269477978794496,230.5367245370,3.6961643788,0.9324,-1.038,-3.456,246,17.307482,1.653774,0.9,NGC_2423, ,114.44498243770,-13.84058871635
240,114.14172903062,-13.88987864030,3030274219622864256,230.4365396815,3.4149020494,1.1383,-0.335,-3.470,244,15.701479,1.323149,0.8,NGC_2423, ,114.14173051643,-13.88986370002
241,114.30037148043,-13.83458681317,3030268855199165824,230.4630493792,3.5763944223,1.1147,-0.566,-3.502,229,12.502522,0.551130,0.9,NGC_2423, ,114.30037399018,-13.83457173511
242,114.20614321380,-13.61188716749,3030288616352834560,230.2234492331,3.6045244990,1.0816,-0.744,-3.662,282,15.705105,1.117916,1.0,NGC_2423,Gaia DR2 3030288616352834560,114.20614650971,-13.61187140055
243,114.25091840339,-13.85059958202,3030280434430999424,230.4536999810,3.5266455971,1.1001,-0.805,-3.898,228,11.166116,0.545703,1.0,NGC_2423,Gaia DR2 3030280434430999424,114.25092197316,-13.85058279896
244,114.20199750838,-13.61391071685,3030288616352835328,230.2232625641,3.6000195179,1.0377,-0.589,-3.651,279,14.186280,0.995180,1.0,NGC_2423,Gaia DR2 3030288616352835328,114.20200011766,-13.61389499727
245,114.30924729339,-13.98835710430,3030257864387396096,230.6018909734,3.5091921019,1.0370,-0.664,-3.526,217,15.713006,1.361578,1.0,NGC_2423,Gaia DR2 3030257864387396096,114.30925023965,-13.98834192291
246,114.17302200830,-13.63394458634,3030288478914087040,230.2271213173,3.5656753566,0.9357,-0.735,-3.422,262,17.987865,1.898781,0.8,NGC_2423, ,114.17302526464,-13.63392985273
247,114.27383968462,-13.75737328373,3030282225441746048,230.3828857611,3.5913857552,1.0797,-0.455,-3.714,259,13.479545,0.690190,0.9,NGC_2423, ,114.27384170151,-13.75735729290
248,114.26488311090,-13.89427755194,3030262498649861248,230.4985487625,3.5172783590,0.9324,-0.856,-3.934,211,17.678474,1.794807,0.4,NGC_2423, ,114.26488690754,-13.89426061388
249,114.26556478054,-13.66331478421,3030287241963302528,230.2965902911,3.6300413665,1.0892,-0.654,-3.533,279,14.685784,0.901116,1.0,NGC_2423,Gaia DR2 3030287241963302528,114.26556767838,-13.66329957268
250,114.34166477301,-13.89747333620,3030267553826645888,230.5376389033,3.5808663221,1.1366,-0.840,-3.400,252,11.057847,0.456042,0.8,NGC_2423, ,114.34166849874,-13.89745869731
251,114.18554353489,-13.92414623000,3030273876025484544,230.4872345987,3.4354515525,1.0811,-0.683,-3.410,218,13.516455,0.715780,0.9,NGC_2423, ,114.18554656461,-13.92413154806
252,114.28118441750,-13.85150440383,3030268717760216064,230.4687949861,3.5518915896,1.0542,-1.364,-2.927,222,11.621113,0.475873,0.2,NGC_2423, ,114.28119046618,-13.85149180147
253,114.05503584120,-13.96951191301,3030272020599340544,230.4653988936,3.3026896419,0.9888,-0.879,-3.527,270,15.013120,0.994696,1.0,NGC_2423,Gaia DR2 3030272020599340544,114.05503974113,-13.96949672732
254,114.19907540626,-13.93837441174,3030262056275490560,230.5060840588,3.4400247547,0.9920,-0.595,-3.756,243,15.362365,1.090420,1.0,NGC_2423,Gaia DR2 3030262056275490560,114.19907804579,-13.93835824007
255,114.25584489969,-13.96951877574,3030261059843074176,230.5601663057,3.4730563602,1.0129,-0.330,-3.987,218,16.435080,1.592027,0.7,NGC_2423, ,114.25584636383,-13.96950160949
256,114.25787292077,-13.67100255723,3030287138884091136,230.2996873898,3.6197744396,1.0880,-0.564,-3.821,275,16.932787,1.530573,1.0,NGC_2423,Gaia DR2 3030287138884091136,114.25787541991,-13.67098610570
257,114.16913649705,-13.92242970321,3030273841665752832,230.4779860670,3.4223625474,1.0670,-1.182,-3.518,263,15.201898,1.137260,0.8,NGC_2423, ,114.16914174025,-13.92241455627
258,114.32724438206,-13.74073346590,3030283015715693568,230.3935659816,3.6448107314,0.9794,-0.974,-3.604,241,13.930517,0.754825,0.9,NGC_2423, ,114.32724869923,-13.74071794868
259,114.34169870172,-13.68124755751,3030284385809140224,230.3483074366,3.6859908081,1.0609,-0.736,-3.638,245,16.822690,1.485752,0.9,NGC_2423, ,114.34170196315,-13.68123189390
260,114.47409202444,-13.83999527040,3030266626120496640,230.5499757242,3.7211572027,1.0222,-0.680,-3.589,231,12.899937,0.632797,1.0,NGC_2423,Gaia DR2 3030266626120496640,114.47409503976,-13.83997981776
261,113.98572363102,-13.84042419070,3030277758675618560,230.3196354312,3.3064300742,1.0537,-1.080,-4.229,231,13.016519,0.784130,0.6,NGC_2423, ,113.98572842007,-13.84040598251
262,114.22810537229,-13.86666647902,3030274597579934208,230.4569933633,3.4994810078,0.9608,-0.391,-3.561,241,15.710793,1.378963,0.8,NGC_2423, ,114.22810710630,-13.86665114694
263,114.29914575276,-13.72197439615,3030283840349413504,230.3638478318,3.6300684048,1.1279,-0.675,-3.234,270,14.517517,1.001399,0.7,NGC_2423, ,114.29914874440,-13.72196047198
264,114.33772466382,-13.82414539572,3030269203100923264,230.4715676426,3.6131678977,0.9387,-0.692,-3.815,243,17.972694,2.082985,0.6,NGC_2423, ,114.33772773214,-13.82412897003
265,114.20470671382,-13.74674253567,3030285008580338432,230.3409029236,3.5378456054,1.0856,-0.771,-3.678,245,11.269536,0.477549,1.0,NGC_2423,Gaia DR2 3030285008580338432,114.20471013130,-13.74672669984
266,114.30678462393,-14.06332105582,3030255115608378880,230.6663601801,3.4706638616,0.9527,-1.058,-3.862,253,13.719810,0.748127,0.8,NGC_2423, ,114.30678931996,-14.06330442776
267,113.99847637888,-13.85858404344,3030276934041900672,230.3415574952,3.3084590791,1.0221,-0.682,-3.572,237,12.956070,0.645273,1.0,NGC_2423,Gaia DR2 3030276934041900672,113.99847940331,-13.85856866400
268,114.25980306177,-13.75796206278,3030282191082013824,230.3767662660,3.5791821270,1.0868,-0.791,-3.769,256,10.926677,0.491094,1.0,NGC_2423,Gaia DR2 3030282191082013824,114.25980656806,-13.75794583514
269,114.02722266871,-13.88884381849,3030276659163998208,230.3816197373,3.3181991844,0.9856,-0.807,-3.727,276,11.514159,0.500938,1.0,NGC_2423,Gaia DR2 3030276659163998208,114.02722624794,-13.88882777168
270,114.04420477416,-13.90127014017,3030273635507022720,230.4005126501,3.3265914862,1.0656,-0.579,-3.507,264,14.593833,0.922516,1.0,NGC_2423,Gaia DR2 3030273635507022720,114.04420734229,-13.90125504059
271,114.11992532178,-13.92170290907,3030272673434668416,230.4541256844,3.3809528649,1.0050,-1.080,-3.548,264,14.590275,0.912051,0.9,NGC_2423, ,114.11993011251,-13.92168763296
272,114.27887315884,-14.10909435906,3030254875090295168,230.6932510305,3.4247553023,1.0241,-0.697,-3.489,243,13.675218,0.732763,1.0,NGC_2423,Gaia DR2 3030254875090295168,114.27887625316,-14.10907933698
273,114.34887272991,-14.00847670419,3030257898747270912,230.6382339245,3.5330095203,1.1093,-0.410,-3.836,207,16.009813,1.275043,1.0,NGC_2423,Gaia DR2 3030257898747270912,114.34887454930,-14.00846018808
274,114.34361565070,-13.86269562520,3030268515906185088,230.5081097944,3.5994277583,1.0888,-0.773,-3.847,233,17.210436,1.566824,0.9,NGC_2423, ,114.34361907874,-13.86267906173
275,114.05028223742,-13.91653442092,3030273188830428160,230.4167501221,3.3243484314,0.9842,-0.751,-3.508,252,15.631598,1.135710,0.9,NGC_2423, ,114.05028556867,-13.91651931703
276,114.25997472399,-13.76761737786,3030282122362543488,230.3853038913,3.5746383865,1.0404,-0.523,-3.730,255,13.926468,0.900592,1.0,NGC_2423,Gaia DR2 3030282122362543488,114.25997704241,-13.76760131814
