SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
61,100.85955002702,-21.26538207492,2926875562028009216,231.2289513874,-11.2052484214,1.3752,-4.255,-1.187,338,16.412392,1.483899,1.0,NGC_2287,Gaia DR2 2926875562028009216,100.85956968571,-21.26537696422
62,101.27337842334,-21.41502228411,2926811687274275712,231.5330650358,-10.9190888124,1.3608,-4.345,-1.462,336,15.796271,1.261177,1.0,NGC_2287,Gaia DR2 2926811687274275712,101.27339851833,-21.41501598939
63,101.50340576161,-21.47739326119,2926818524862977024,231.6829306280,-10.7515680999,1.2777,-4.662,-1.490,313,10.393296,0.010644,1.0,NGC_2287,Gaia DR2 2926818524862977024,101.50342733191,-21.47738684591
64,101.44117981726,-21.07627012546,2926893257292845312,231.2882694494,-10.6338114782,1.3819,-4.202,-1.445,333,15.926739,1.295939,1.0,NGC_2287,Gaia DR2 2926893257292845312,101.44119920628,-21.07626390393
65,101.09019206184,-21.38985400574,2926859550389898624,231.4363753693,-11.0630089539,1.3339,-4.293,-1.379,294,16.720219,1.625105,1.0,NGC_2287,Gaia DR2 2926859550389898624,101.09021191292,-21.38984806838
66,101.61601397423,-21.08946366848,2926846871645962752,231.3709806278,-10.4917744114,1.2860,-4.251,-1.236,317,12.143630,0.398386,1.0,NGC_2287,Gaia DR2 2926846871645962752,101.61603359109,-21.08945834681
67,101.48149596363,-21.35066512112,2926833780585899776,231.5573182478,-10.7162845023,1.3025,-4.243,-1.458,339,11.908794,0.354523,1.0,NGC_2287,Gaia DR2 2926833780585899776,101.48151557826,-21.35065884362
68,101.36359239952,-21.42772024052,2926834124183393792,231.5809853463,-10.8483801052,1.3323,-4.119,-1.003,296,17.411410,1.830271,0.8,NGC_2287, ,101.36361145095,-21.42771592205
69,101.68434530224,-21.32104657044,2926827320955680128,231.6117020769,-10.5326514870,1.3079,-4.304,-1.096,314,16.297710,1.410614,1.0,NGC_2287,Gaia DR2 2926827320955680128,101.68436519485,-21.32104185155
70,101.71927225225,-21.35341587071,2926826977358298880,231.6555730396,-10.5169761800,1.3849,-4.448,-1.523,319,11.474934,0.215127,1.0,NGC_2287,Gaia DR2 2926826977358298880,101.71929281495,-21.35340931335
71,101.82132343337,-21.40886021346,2926824091140268416,231.7477237771,-10.4545757366,1.3122,-4.346,-1.401,314,14.786769,0.959875,1.0,NGC_2287,Gaia DR2 2926824091140268416,101.82134353214,-21.40885418138
72,101.51970245275,-21.22683344761,2926843676190446336,231.4586063550,-10.6314797801,1.2306,-4.314,-1.222,356,17.144575,1.752071,1.0,NGC_2287,Gaia DR2 2926843676190446336,101.51972237881,-21.22682818622
73,101.72449232648,-21.34673675136,2926827011718032896,231.6515287302,-10.5097348936,1.3808,-3.568,-0.770,308,12.983766,0.636384,0.7,NGC_2287, ,101.72450882026,-21.34673343608
74,101.74064129509,-21.36095896710,2926826182782177920,231.6711269398,-10.5021742681,1.4430,-4.413,-0.843,290,17.219328,1.824127,0.7,NGC_2287, ,101.74066169703,-21.36095533752
75,101.18508592020,-21.42895543725,2926858313439295744,231.5105160327,-10.9994612032,1.3525,-4.528,-1.242,353,15.129831,1.066200,1.0,NGC_2287,Gaia DR2 2926858313439295744,101.18510686354,-21.42895008975
76,101.69382155709,-21.47620538946,2926816355896759168,231.7583778516,-10.5906265645,1.2610,-4.478,-1.571,259,17.748198,2.014399,0.9,NGC_2287, ,101.69384227588,-21.47619862543
77,101.65309001775,-21.24951372356,2926841683326298880,231.5332538621,-10.5285841625,1.3166,-4.485,-1.134,306,11.325482,0.142978,1.0,NGC_2287,Gaia DR2 2926841683326298880,101.65311073684,-21.24950884106
78,102.41365112136,-20.47267381182,2932991389300249984,231.1292219927,-9.5537544976,1.3314,-4.256,-1.107,305,12.257482,0.415849,1.0,NGC_2287,Gaia DR2 2932991389300249984,102.41367068122,-20.47266904557
79,102.32693300336,-20.66260391920,2926979981275664000,231.2676822200,-9.7087730495,1.3190,-4.918,-1.312,297,16.037092,1.371751,0.8,NGC_2287, ,102.32695563379,-20.66259827031
80,101.58699897894,-20.92462836105,2926990048679648000,231.2075792862,-10.4461029307,1.4009,-4.379,-1.331,283,11.785285,0.298061,1.0,NGC_2287,Gaia DR2 2926990048679648000,101.58701916416,-20.92462263035
81,101.28095500450,-20.89530882064,2926912361307334528,231.0569076180,-10.6923828627,1.3654,-4.487,-1.656,351,10.809295,0.099578,1.0,NGC_2287,Gaia DR2 2926912361307334528,101.28097568351,-20.89530169064
82,101.58567411421,-20.90873987119,2926992999312878976,231.1924259517,-10.4404552226,1.3495,-4.441,-1.436,268,13.008135,0.629842,1.0,NGC_2287,Gaia DR2 2926992999312878976,101.58569458305,-20.90873368841
83,101.60179730191,-20.93061324809,2926989979960168448,231.2190717867,-10.4361465321,1.3175,-4.512,-1.330,272,11.181718,0.122771,1.0,NGC_2287,Gaia DR2 2926989979960168448,101.60181810103,-20.93060752170
84,101.53028357855,-20.88593136458,2926993995745289216,231.1490312994,-10.4775623643,1.3051,-4.418,-1.379,310,11.660203,0.261554,1.0,NGC_2287,Gaia DR2 2926993995745289216,101.53030393829,-20.88592542722
85,101.72847453121,-21.10742715788,2926936756724214912,231.4329409970,-10.4044910283,1.3758,-4.492,-1.158,326,14.546325,0.898978,1.0,NGC_2287,Gaia DR2 2926936756724214912,101.72849526271,-21.10742217205
86,101.65177884049,-21.04887379201,2926941051691510144,231.3480806494,-10.4442954074,1.4133,-4.798,-1.238,306,11.853769,0.485690,1.0,NGC_2287,Gaia DR2 2926941051691510144,101.65180097552,-21.04886846173
87,101.32229354791,-20.93244917522,2926911330515187584,231.1078134214,-10.6731949348,1.3372,-4.453,-1.424,309,13.910496,0.792644,1.0,NGC_2287,Gaia DR2 2926911330515187584,101.32231407531,-20.93244304411
88,101.99853826589,-20.73406166997,2926976236064066688,231.1994099665,-10.0169168632,1.2505,-4.105,-1.957,318,17.415348,2.075106,0.7,NGC_2287, ,101.99855716417,-20.73405324400
89,101.07447419608,-20.92927633918,2926908616095700736,231.0049469542,-10.8814620687,1.4152,-4.406,-1.318,346,17.030256,1.702442,1.0,NGC_2287,Gaia DR2 2926908616095700736,101.07449450639,-20.92927066446
90,101.50873211658,-20.90698267123,2926992831818479744,231.1596874442,-10.5047422233,1.3821,-4.563,-1.353,315,13.562566,0.783195,1.0,NGC_2287,Gaia DR2 2926992831818479744,101.50875314748,-20.90697684581
91,101.48693952578,-20.89351407105,2926993656452202112,231.1384793175,-10.5174333132,1.3939,-4.580,-1.528,303,13.599385,0.731456,1.0,NGC_2287,Gaia DR2 2926993656452202112,101.48696063314,-20.89350749216
92,101.64577497530,-21.00430226560,2926988468131705216,231.3046485698,-10.4303817731,1.4354,-3.868,-1.384,322,16.222416,1.424080,0.9,NGC_2287, ,101.64579281454,-21.00429630671
93,101.57550917646,-20.94871851484,2926989842521237632,231.2250968025,-10.4660713438,1.4707,-4.411,-1.559,332,17.429380,1.882273,1.0,NGC_2287,Gaia DR2 2926989842521237632,101.57552951246,-20.94871180248
94,101.71397061516,-20.92481620361,2926990357917227776,231.2591411822,-10.3388957230,1.4013,-4.068,-1.578,301,11.747042,0.294625,1.0,NGC_2287,Gaia DR2 2926990357917227776,101.71398936683,-20.92480940944
95,101.00639207285,-21.03069743569,2926906142194546432,231.0711233190,-10.9819876594,1.3387,-4.232,-1.473,355,15.352412,1.299215,1.0,NGC_2287,Gaia DR2 2926906142194546432,101.00641159432,-21.03069109361
96,101.18113332358,-20.87898986702,2926914938287751552,231.0015812764,-10.7699019136,1.3868,-4.342,-1.335,314,16.971226,1.687794,1.0,NGC_2287,Gaia DR2 2926914938287751552,101.18115333216,-20.87898411910
97,101.71610078307,-20.84660453116,2926992007184612224,231.1881024343,-10.3037315063,1.3231,-4.256,-1.362,295,13.582571,0.729203,1.0,NGC_2287,Gaia DR2 2926992007184612224,101.71612039113,-20.84659866699
98,101.52188705909,-20.89779099269,2926993209775591680,231.1565483809,-10.4897094257,1.3514,-4.195,-1.156,316,16.999365,1.700338,1.0,NGC_2287,Gaia DR2 2926993209775591680,101.52190639269,-20.89778601547
99,101.56272181387,-20.92930703653,2926992866178208768,231.2020643973,-10.4686122160,1.3619,-4.125,-1.206,313,15.668588,1.203752,1.0,NGC_2287,Gaia DR2 2926992866178208768,101.56274082886,-20.92930184403
100,101.53641658966,-20.90488079090,2926993141056113664,231.1689491156,-10.4804456434,1.4290,-4.290,-1.629,315,15.810654,1.274989,1.0,NGC_2287,Gaia DR2 2926993141056113664,101.53643636203,-20.90487377715
101,101.63179331432,-20.97183411087,2926988846088816384,231.2691259287,-10.4283614772,1.3467,-4.313,-1.250,316,13.793890,0.766500,1.0,NGC_2287,Gaia DR2 2926988846088816384,101.63181320158,-20.97182872892
102,101.47965296104,-20.91065113086,2926993622092478976,231.1513069091,-10.5308853415,1.3474,-4.036,-1.177,285,16.818827,1.617624,1.0,NGC_2287,Gaia DR2 2926993622092478976,101.47967156345,-20.91064606322
103,101.63032141170,-21.02259774216,2926988090174602880,231.3152328650,-10.4512259850,1.3652,-4.239,-1.279,330,15.715132,1.265505,1.0,NGC_2287,Gaia DR2 2926988090174602880,101.63034096440,-21.02259223535
104,102.11125910524,-20.62162707646,2926978881763902848,231.1421716724,-9.8734430842,1.3395,-4.296,-0.564,324,17.089544,1.758396,0.6,NGC_2287, ,102.11127886818,-20.62162464813
105,101.72489061514,-20.90185622971,2926990976392495104,231.2424550626,-10.3198763159,1.3329,-4.152,-1.389,328,15.580854,1.187002,1.0,NGC_2287,Gaia DR2 2926990976392495104,101.72490975109,-20.90185024929
106,101.52885541536,-20.96803059604,2926992346477855360,231.2240085963,-10.5137149171,1.3588,-4.549,-1.257,314,13.663151,0.740195,1.0,NGC_2287,Gaia DR2 2926992346477855360,101.52887639029,-20.96802518396
107,102.09598179708,-20.68038891552,2926978057130187776,231.1898305697,-9.9115611892,1.3992,-4.464,-1.268,300,17.295616,1.875032,1.0,NGC_2287,Gaia DR2 2926978057130187776,102.09600234082,-20.68038345607
108,101.43877742681,-20.89146671703,2926993793891176448,231.1171233457,-10.5572825557,1.3679,-4.662,-1.410,313,12.491617,0.535081,1.0,NGC_2287,Gaia DR2 2926993793891176448,101.43879891178,-20.89146064620
109,102.21841265069,-21.03847248801,2926930297093444096,231.5680629280,-9.9616882787,1.4090,-4.231,-1.302,282,17.806170,2.017933,0.9,NGC_2287, ,102.21843216857,-21.03846688218
110,101.77943238287,-21.17286096381,2926935549830343680,231.5137154863,-10.3893745159,1.3995,-4.510,-1.200,343,12.051723,0.406523,1.0,NGC_2287,Gaia DR2 2926935549830343680,101.77945320663,-21.17285579714
111,101.82575421987,-21.07113519039,2926938543430781568,231.4389058747,-10.3069165637,1.3854,-4.276,-1.395,287,16.200953,1.413770,1.0,NGC_2287,Gaia DR2 2926938543430781568,101.82577394966,-21.07112918414
112,101.49975967833,-20.92930315118,2926992694379545344,231.1766032546,-10.5218252044,1.3672,-4.541,-0.428,281,16.532618,1.805491,0.4,NGC_2287, ,101.49978061095,-20.92930130840
113,101.56234847254,-20.97698537676,2926989430204401536,231.2457869845,-10.4892256881,1.4518,-4.214,-1.590,329,15.717118,1.228067,1.0,NGC_2287,Gaia DR2 2926989430204401536,101.56236790398,-20.97697853093
114,101.58742144002,-20.99372835793,2926989155326493952,231.2713289451,-10.4751703130,1.3917,-4.354,-1.409,308,15.148112,1.064958,1.0,NGC_2287,Gaia DR2 2926989155326493952,101.58744151928,-20.99372229140
115,102.26645942154,-21.01555917856,2926953833514956800,231.5665605424,-9.9113482437,1.2979,-4.289,-1.182,282,17.062752,1.716789,1.0,NGC_2287,Gaia DR2 2926953833514956800,102.26647920393,-21.01555408939
116,102.07110327590,-20.69250653540,2926976614021179264,231.1908138391,-9.9377833742,1.4140,-4.348,-1.273,309,15.624619,1.220905,1.0,NGC_2287,Gaia DR2 2926976614021179264,102.07112328739,-20.69250105443
117,102.10759993395,-20.89236743045,2926946927206787456,231.3890066225,-9.9925962909,1.2140,-4.468,-1.733,303,17.175314,1.712223,0.9,NGC_2287, ,102.10762052499,-20.89235996892
118,102.05002121392,-20.70857384290,2926976579661444352,231.1969705705,-9.9624876924,1.3723,-3.952,-0.966,305,14.985263,1.037590,1.0,NGC_2287,Gaia DR2 2926976579661444352,102.05003940477,-20.70856968373
119,101.69784061123,-20.89739029459,2926991010752247296,231.2273929154,-10.3408276797,1.4478,-4.236,-1.715,320,16.160020,1.395051,1.0,NGC_2287,Gaia DR2 2926991010752247296,101.69786013374,-20.89738291056
120,101.61947421355,-20.99137504719,2926988743009616000,231.2821214590,-10.4470914002,1.4551,-4.550,-1.635,307,17.144964,1.745197,0.9,NGC_2287, ,101.61949519636,-20.99136800761
121,101.61252321904,-20.98677414841,2926988811729094144,231.2750780141,-10.4510038496,1.3562,-4.315,-1.271,302,14.846479,0.999803,1.0,NGC_2287,Gaia DR2 2926988811729094144,101.61254311751,-20.98676867605
122,101.23634573021,-20.98257809477,2926910024845208576,231.1193368068,-10.7671454832,1.3859,-3.935,-0.625,345,14.223243,0.873562,0.8,NGC_2287, ,101.23636387582,-20.98257540380
123,101.55629702341,-20.87736864413,2926993377270990976,231.1516774821,-10.4519249989,1.4030,-3.944,-1.382,323,17.009712,1.682228,1.0,NGC_2287,Gaia DR2 2926993377270990976,101.55631519775,-20.87736269385
124,101.17561557956,-20.94325491962,2926913357739833728,231.0586012357,-10.8018260615,1.4160,-4.118,-1.285,343,14.839088,1.179792,1.0,NGC_2287,Gaia DR2 2926913357739833728,101.17563456405,-20.94324938698
125,101.45859348216,-20.93964246296,2926899579484599808,231.1694839523,-10.5610198933,1.4381,-4.219,-1.550,302,12.106217,0.416808,1.0,NGC_2287,Gaia DR2 2926899579484599808,101.45861293180,-20.93963578935
126,101.98435232974,-21.15026029860,2926924971334110208,231.5758038791,-10.2068950079,1.3903,-4.253,-1.490,323,15.054041,1.072180,1.0,NGC_2287,Gaia DR2 2926924971334110208,101.98437196387,-21.15025388332
127,101.26737328830,-21.02556693946,2926908955392447872,231.1714706526,-10.7591506684,1.3394,-4.494,-1.550,336,17.541351,1.813480,0.9,NGC_2287, ,101.26739401762,-21.02556026585
128,101.37345347810,-20.92735738386,2926911566731284096,231.1237791581,-10.6277739244,1.3631,-4.253,-1.457,325,12.419333,0.508359,1.0,NGC_2287,Gaia DR2 2926911566731284096,101.37347308287,-20.92735111066
129,101.58788197337,-21.01689146463,2926988227613566976,231.2928300728,-10.4846418833,1.4182,-4.450,-1.270,324,16.822828,1.632815,1.0,NGC_2287,Gaia DR2 2926988227613566976,101.58790249853,-21.01688599657
130,102.24642976790,-20.91012784194,2926957952379777280,231.4617347110,-9.8830324970,1.4422,-4.489,-1.375,294,12.644986,0.586922,1.0,NGC_2287,Gaia DR2 2926957952379777280,102.24645045817,-20.91012192180
131,101.36397147261,-20.94309309998,2926911120054686208,231.1344438953,-10.6424769738,1.3844,-4.332,-1.468,283,13.087499,0.641643,1.0,NGC_2287,Gaia DR2 2926911120054686208,101.36399144364,-20.94308677942
132,101.24529120258,-20.79537231869,2926917102951174784,230.9504298067,-10.6801164396,1.1991,-4.816,-0.980,123,15.802979, ,0.3,NGC_2287, ,101.24531338310,-20.79536809924
