SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
245,261.23796363941,-50.22598014433,5949544283646077056,339.8532930109,-8.0857861177,0.9958,-2.102,-5.010,181,15.535407,1.163624,0.9,IC_4651, ,261.23797778574,-50.22595857350
246,261.36796308856,-50.14429474470,5949546998065406592,339.9684025551,-8.1105670988,1.1472,-2.312,-4.868,193,16.754469,1.535359,1.0,IC_4651,Gaia DR2 5949546998065406592,261.36797862159,-50.14427378525
247,261.13256468202,-49.98574006878,5949563933088195200,340.0183601134,-7.8972005537,1.0824,-2.349,-4.688,209,14.776883,0.972947,0.9,IC_4651, ,261.13258041155,-49.98571988433
248,261.23038190730,-49.98529588252,5949553487727737984,340.0536745134,-7.9494740948,1.0743,-2.510,-5.167,186,14.934019,1.017016,1.0,IC_4651,Gaia DR2 5949553487727737984,261.23039871477,-49.98527363571
249,261.55528560202,-50.12090458793,5949548196332586880,340.0545403087,-8.1982879315,1.0925,-2.363,-5.738,151,15.970078,1.241434,0.7,IC_4651, ,261.55530146993,-50.12087988265
250,260.80765114440,-50.06652232301,5949560290955715328,339.8340009041,-7.7678187263,1.0518,-2.493,-5.412,219,16.672184,1.593986,0.9,IC_4651, ,260.80766786629,-50.06649902134
251,261.30322664022,-50.01367145653,5949552461235103488,340.0557041464,-8.0041882421,1.1666,-1.924,-4.858,159,16.978520,1.423947,0.6,IC_4651, ,261.30323953132,-50.01365054014
252,261.35281236298,-50.15901646154,5949549815563949824,339.9505900342,-8.1105156070,1.0706,-2.482,-5.151,189,13.046884,0.724954,1.0,IC_4651,Gaia DR2 5949549815563949824,261.35282904328,-50.15899428362
253,261.36125238454,-50.15378623868,5949549918643164416,339.9580026483,-8.1121718212,1.0064,-2.246,-4.996,176,14.582277,0.933344,1.0,IC_4651,Gaia DR2 5949549918643164416,261.36126747715,-50.15376472812
254,261.19597626597,-49.98546975564,5949553419008257792,340.0412451758,-7.9310924865,1.2323,-1.969,-4.620,195,16.575243,1.606058,0.5,IC_4651, ,261.19598945084,-49.98544986397
255,261.10997288861,-50.25418898832,5949554213610104192,339.7840354978,-8.0329244065,1.0418,-1.533,-4.821,174,17.767984,1.812838,0.1,IC_4651, ,261.10998321171,-50.25416823124
256,260.78711162821,-50.09753523760,5949559986046259328,339.8005740113,-7.7740303566,1.0648,-2.295,-4.961,190,15.519901,1.119091,1.0,IC_4651,Gaia DR2 5949559986046259328,260.78712703197,-50.09751387774
257,261.12986359739,-50.08304574768,5949557164219417216,339.9353893313,-7.9493356277,1.0336,-2.627,-5.188,221,13.364743,0.756302,1.0,IC_4651,Gaia DR2 5949557164219417216,261.12988122416,-50.08302341046
258,261.19712108856,-49.97941080987,5949553453368017664,340.0467627878,-7.9283743767,1.0883,-2.533,-5.174,185,13.445982,0.765619,1.0,IC_4651,Gaia DR2 5949553453368017664,261.19713804797,-49.97938853292
259,261.33736176173,-49.98257905599,5949552942300937728,340.0941121569,-8.0054696550,1.0546,-2.224,-5.053,157,14.992826,1.016787,1.0,IC_4651,Gaia DR2 5949552942300937728,261.33737665325,-49.98255730002
260,261.27597545866,-50.04275030750,5949551602271096576,340.0214546795,-8.0055212680,0.9467,-2.281,-5.076,195,13.826519,0.837708,0.9,IC_4651, ,261.27599075098,-50.04272845250
261,260.99026668116,-50.13136482155,5949556236506483072,339.8448538269,-7.9012766247,0.9937,-2.634,-4.980,207,13.253404,0.761386,0.9,IC_4651, ,260.99028437274,-50.13134337988
262,261.25234647626,-50.01461714272,5949553148459361792,340.0367745507,-7.9773836505,1.0154,-2.329,-5.060,159,15.589394,1.139615,0.9,IC_4651, ,261.25236208123,-50.01459535661
263,261.05345495714,-49.98167096717,5949564315373798784,339.9934846900,-7.8525134401,0.9451,-2.415,-5.096,211,15.610973,1.114626,0.9,IC_4651, ,261.05347112726,-49.98164902606
264,261.23669312796,-50.08091878223,5949551116910396800,339.9752578554,-8.0054154918,1.1689,-2.771,-5.667,201,15.198088,1.063996,0.8,IC_4651, ,261.23671172013,-50.08089438265
265,261.01239435106,-50.05406853005,5949558302419548416,339.9178358455,-7.8704524537,1.0187,-2.450,-4.926,213,13.135542,0.738210,1.0,IC_4651,Gaia DR2 5949558302419548416,261.01241078026,-50.05404732088
266,261.04316657617,-49.98339051677,5949564315373801344,339.9883529905,-7.8479439147,1.2065,-2.141,-4.726,207,16.824894,1.484222,0.9,IC_4651, ,261.04318091218,-49.98337016871
267,261.06751704862,-50.02195929210,5949564109215330560,339.9645886819,-7.8822709693,1.0718,-2.458,-5.248,235,16.030005,1.252266,1.0,IC_4651,Gaia DR2 5949564109215330560,261.06753352045,-50.02193669654
268,260.94131776413,-50.05469640196,5949560913759699456,339.8918668298,-7.8327538619,1.0801,-2.532,-4.930,176,13.552633,0.793759,1.0,IC_4651,Gaia DR2 5949560913759699456,260.94133474343,-50.05467517557
269,261.12273563878,-49.98230316214,5949563937416641664,340.0177417882,-7.8900325199,1.0804,-1.978,-5.254,210,12.137426,0.788245,1.0,IC_4651,Gaia DR2 5949563937416641664,261.12274888305,-49.98228054075
270,260.99606412563,-50.20989329855,5949555347445640576,339.7808048927,-7.9477117254,0.9430,-1.488,-5.258,183,17.345600,1.861921,0.5,IC_4651, ,260.99607413640,-50.20987065994
271,261.13963343763,-49.99186817801,5949563731258197120,340.0157226930,-7.9043688220,1.1411,-2.762,-5.522,191,15.679484,1.347495,1.0,IC_4651,Gaia DR2 5949563731258197120,261.13965193507,-49.99184440273
272,261.42256374333,-50.01712679492,5949549678125723776,340.0952471312,-8.0702130007,0.9145,-1.856,-5.622,162,16.734873,1.451766,0.6,IC_4651, ,261.42257617972,-50.01710258909
273,261.23391499379,-50.16513391603,5949544863437879168,339.9032080796,-8.0501975821,0.9307,-2.298,-5.508,185,15.406622,1.150133,0.7,IC_4651, ,261.23393043949,-50.16511020103
274,261.11311653875,-50.00580810949,5949563799977675520,339.9944981049,-7.8978199318,0.9114,-1.845,-5.180,204,12.795924,0.716306,0.6,IC_4651, ,261.11312889852,-50.00578580671
275,261.33773918671,-50.23818286842,5949543355933089152,339.8783621639,-8.1458404117,1.0567,-2.465,-5.321,210,14.455551,0.897412,1.0,IC_4651,Gaia DR2 5949543355933089152,261.33775578025,-50.23815995856
276,261.26027446214,-50.06038905675,5949551464832128384,340.0009777630,-8.0067836163,1.0234,-2.284,-5.007,168,14.001002,0.891008,1.0,IC_4651,Gaia DR2 5949551464832128384,261.26028978020,-50.06036749883
277,261.01759767122,-50.06559470033,5949558096261107712,339.9099930482,-7.8795988479,1.0289,-2.383,-5.797,212,13.811223,0.814480,0.8,IC_4651, ,261.01761365497,-50.06556974102
278,260.88217181428,-50.13763337893,5949558882208849408,339.8009309007,-7.8469900512,0.9927,-2.598,-4.703,209,17.839384,2.108761,0.6,IC_4651, ,260.88218926635,-50.13761312990
279,261.20699616801,-50.03258300882,5949551739710082944,340.0054484285,-7.9629186107,1.0991,-2.704,-5.298,194,17.081211,1.579840,1.0,IC_4651,Gaia DR2 5949551739710082944,261.20701429237,-50.03256019799
280,260.84421951778,-50.10805858841,5949559814247548288,339.8122069314,-7.8103571812,0.9561,-2.230,-5.082,183,15.076153,1.053411,0.8,IC_4651, ,260.84423448856,-50.10803670758
281,261.20164854495,-49.93549940968,5949553968769487104,340.0854041209,-7.9066517104,1.0621,-2.765,-5.430,190,14.026742,0.812493,1.0,IC_4651,Gaia DR2 5949553968769487104,261.20166704081,-49.93547603051
282,261.10396661032,-49.95319986488,5949564040496538368,340.0355456059,-7.8639226222,0.9316,-2.391,-5.040,184,14.640862,1.083654,0.9,IC_4651, ,261.10398261027,-49.95317816488
283,261.04763917446,-50.10219381216,5949557610896073856,339.8899085926,-7.9158660846,1.0289,-1.911,-5.103,188,16.390710,1.379711,0.9,IC_4651, ,261.04765200211,-50.10217184091
284,260.84818539869,-49.93644706631,5949562666106485120,339.9578605078,-7.7174636149,1.0756,-2.547,-4.845,247,14.607494,0.917460,1.0,IC_4651,Gaia DR2 5949562666106485120,260.84820243663,-49.93642620589
285,261.34427777451,-50.03629656042,5949552186386631424,340.0512152136,-8.0386512041,1.0468,-2.245,-5.123,181,14.574600,0.922325,1.0,IC_4651,Gaia DR2 5949552186386631424,261.34429282345,-50.03627450306
286,261.13506396620,-49.98909813701,5949563937416630784,340.0164237720,-7.9003912017,1.0572,-2.320,-4.864,209,12.994905,0.702310,1.0,IC_4651,Gaia DR2 5949563937416630784,261.13507950262,-49.98907719479
287,261.04640392973,-50.05334273457,5949558164980580992,339.9306090046,-7.8882645933,1.0838,-2.380,-5.466,220,14.220904,0.887474,1.0,IC_4651,Gaia DR2 5949558164980580992,261.04641988928,-50.05331920040
288,260.98999718556,-50.10597954035,5949557748335021056,339.8661273736,-7.8871198070,1.0529,-2.315,-4.944,192,16.759197,1.504597,0.9,IC_4651, ,260.99001272630,-50.10595825368
289,261.24065283538,-50.02584347959,5949551670990603520,340.0231344300,-7.9772749789,1.0791,-1.960,-5.074,166,10.370761,1.285620,0.8,IC_4651, ,261.24066597102,-50.02582163320
290,261.08661168786,-50.04915765964,5949563318941320320,339.9485039679,-7.9074967024,0.9063,-2.281,-5.197,202,16.697440,1.607556,0.7,IC_4651, ,261.08662698222,-50.04913528367
291,261.35373263913,-49.98402742049,5949552770502238080,340.0987201302,-8.0150658548,1.1161,-2.734,-4.942,153,15.155249,1.046320,0.9,IC_4651, ,261.35375094607,-49.98400614243
292,260.98236402471,-49.99381447258,5949564414124499328,339.9577973502,-7.8211003893,1.0824,-3.095,-4.773,225,15.528193,1.400886,0.7,IC_4651, ,260.98238475314,-49.99379392216
293,261.25692369264,-50.01461686715,5949553182819097984,340.0384065603,-7.9798410898,1.0615,-2.366,-5.003,153,14.109754,0.863233,1.0,IC_4651,Gaia DR2 5949553182819097984,261.25693954552,-50.01459532645
294,261.20843729122,-49.92954476514,5949554003124014976,340.0928514770,-7.9070255660,1.0053,-2.662,-5.758,184,12.791546,0.745477,0.7,IC_4651, ,261.20845509589,-49.92951997375
295,261.00882364804,-50.17682930760,5949555519280199296,339.8131983593,-7.9362814886,1.0415,-2.472,-5.192,173,13.896635,0.844565,1.0,IC_4651,Gaia DR2 5949555519280199296,261.00884026733,-50.17680695315
296,261.07463111066,-50.04697677438,5949557443426065920,339.9460601224,-7.8998754737,1.0095,-2.389,-5.107,221,14.431461,0.900278,0.9,IC_4651, ,261.07464712844,-50.04695478591
297,261.12537754278,-49.99515140522,5949563830014390528,340.0078603212,-7.8985272869,1.1759,-2.184,-4.964,215,17.557823,1.734901,1.0,IC_4651,Gaia DR2 5949563830014390528,261.12539217029,-49.99513003244
298,261.11979125751,-49.96716722273,5949563967453343744,340.0294415418,-7.8801141353,1.1578,-2.331,-4.792,160,12.479235,0.719676,0.8,IC_4651, ,261.11980686048,-49.96714659051
299,261.41395068286,-50.02349038079,5949549712485456512,340.0868083415,-8.0690680837,1.1960,-2.806,-4.303,172,15.400835,1.101544,1.0,IC_4651,Gaia DR2 5949549712485456512,261.41396948735,-50.02347185398
300,261.13274292416,-50.17276483004,5949556373950215808,339.8607839548,-8.0002678712,0.9399,-2.625,-4.324,180,16.904951,1.485270,0.5,IC_4651, ,261.13276057057,-50.17274621282
301,261.05353572966,-50.06423863193,5949558061901354240,339.9239819821,-7.8980928777,1.1581,-2.428,-4.982,202,16.063715,1.286862,1.0,IC_4651,Gaia DR2 5949558061901354240,261.05355201479,-50.06421718165
302,261.44827162418,-50.21494212929,5949546512705635712,339.9371275110,-8.1922827575,1.1455,-2.153,-4.782,185,16.607122,1.392506,0.8,IC_4651, ,261.44828611038,-50.21492154012
303,260.82455072736,-49.97496452933,5949562322509085568,339.9169981113,-7.7261370481,1.0986,-2.482,-5.019,219,13.065278,0.712828,1.0,IC_4651,Gaia DR2 5949562322509085568,260.82456734377,-49.97494291975
304,260.85432947834,-50.11244715038,5949559054005068928,339.8121398826,-7.8181861456,0.9306,-2.481,-4.364,194,16.068077,1.228259,0.7,IC_4651, ,260.85434613570,-50.11242836093
305,261.35283340306,-50.04779576137,5949552182062326016,340.0445468436,-8.0495519514,1.1213,-2.284,-5.062,181,15.883916,1.216314,0.9,IC_4651, ,261.35284871710,-50.04777396665
306,261.12528379013,-50.01169047556,5949563795649165824,339.9938901423,-7.9075864423,1.1224,-2.538,-4.651,184,16.430895,1.346790,1.0,IC_4651,Gaia DR2 5949563795649165824,261.12530079443,-50.01167045042
307,261.48651091517,-50.10119812387,5949548097577640448,340.0468644029,-8.1505815860,1.1347,-2.602,-4.768,183,11.630115,1.118672,1.0,IC_4651,Gaia DR2 5949548097577640448,261.48652838081,-50.10117759498
308,261.49044200576,-50.04837315859,5949549398923518848,340.0929341512,-8.1238058049,1.1551,-2.313,-5.442,162,13.150985,0.712532,0.7,IC_4651, ,261.49045751443,-50.04834972776
309,261.34105305917,-50.05836741040,5949552083307387648,340.0314293976,-8.0490241189,1.1341,-2.457,-5.198,189,15.286858,1.087705,1.0,IC_4651,Gaia DR2 5949552083307387648,261.34106953679,-50.05834503012
310,261.20193586112,-50.05884944417,5949551327392565120,339.9814913961,-7.9746479274,1.0464,-2.304,-5.067,188,13.267219,0.732406,1.0,IC_4651,Gaia DR2 5949551327392565120,261.20195131282,-50.05882762792
311,261.54914878977,-50.16635636086,5949547582181483392,340.0138996290,-8.2198132616,1.1357,-2.261,-4.807,174,13.436297,0.740939,0.8,IC_4651, ,261.54916398717,-50.16633566405
312,260.89488423891,-50.03008323928,5949561188637648000,339.8959264078,-7.7942974124,1.0423,-2.327,-5.275,210,14.717269,0.942183,1.0,IC_4651,Gaia DR2 5949561188637648000,260.89489983550,-50.03006052747
313,261.28136796703,-50.30871885711,5949541603586087296,339.7988174775,-8.1543941638,1.0939,-2.799,-5.098,192,16.565397,1.409446,0.9,IC_4651, ,261.28138683688,-50.30869690739
314,261.23674060549,-49.98406110204,5949553492056782720,340.0569852796,-7.9522108524,1.0666,-2.348,-5.051,188,13.799593,0.817048,1.0,IC_4651,Gaia DR2 5949553492056782720,261.23675632778,-49.98403935468
315,261.03856166580,-50.23291340061,5949554518524004096,339.7765587786,-7.9830894897,1.0740,-2.330,-4.986,180,12.529224,0.754004,1.0,IC_4651,Gaia DR2 5949554518524004096,261.03857734884,-50.23289193311
316,261.24658552886,-50.01612853958,5949553144130263296,340.0334454887,-7.9751211320,1.1523,-2.378,-4.975,180,17.127974,1.632479,1.0,IC_4651,Gaia DR2 5949553144130263296,261.24660146265,-50.01610711944
317,261.28441360933,-49.96867026940,5949553663855475456,340.0869785016,-7.9693716773,1.1657,-2.255,-5.306,157,14.978438,1.013895,1.0,IC_4651,Gaia DR2 5949553663855475456,261.28442870405,-49.96864742412
318,261.38851900425,-50.09218468317,5949549025290620672,340.0197279256,-8.0930395701,1.0700,-2.280,-4.876,166,13.509971,0.761280,1.0,IC_4651,Gaia DR2 5949549025290620672,261.38853430563,-50.09216368928
319,261.49756170094,-50.14788829552,5949547925778894976,340.0112833563,-8.1820411102,0.9790,-2.724,-4.551,175,14.556411,1.039271,0.6,IC_4651, ,261.49758000334,-50.14786870094
320,261.44965249216,-50.21775481069,5949546512704963840,339.9352370370,-8.1945610527,1.0647,-2.244,-4.315,200,12.030105,0.768248,0.4,IC_4651, ,261.44966759154,-50.21773623222
321,261.21461764901,-49.99431511979,5949553423337300864,340.0404413599,-7.9459668319,1.1023,-2.733,-5.314,201,11.643612,0.792107,1.0,IC_4651,Gaia DR2 5949553423337300864,261.21463595317,-49.99429224007
322,261.32225115036,-50.00666176456,5949552804861964928,340.0683974908,-8.0105615943,1.0610,-2.473,-4.755,173,13.634469,0.782276,0.9,IC_4651, ,261.32226771743,-50.00664129164
323,261.54713615758,-50.23741133707,5949545550632512128,339.9530399679,-8.2575309889,1.0313,-1.939,-5.089,193,16.732738,1.437454,0.7,IC_4651, ,261.54714921006,-50.23738942610
324,261.36124033231,-49.99301077376,5949552736142489472,340.0938070083,-8.0240286479,1.0292,-2.631,-4.682,172,16.602509,1.444524,0.8,IC_4651, ,261.36125795285,-49.99299061515
325,261.21900511484,-50.01765969442,5949551872819940864,340.0223181757,-7.9611576048,1.0403,-2.187,-4.971,202,14.028959,0.827182,1.0,IC_4651,Gaia DR2 5949551872819940864,261.21901976930,-50.01763829150
326,261.39793513569,-50.04360551821,5949549570722426368,340.0641196895,-8.0714805831,0.9781,-2.346,-5.397,180,17.624935,1.982695,0.7,IC_4651, ,261.39795086406,-50.04358228113
327,261.30368876172,-49.96540770074,5949553011020442624,340.0966060394,-7.9779423735,0.9204,-1.769,-5.319,148,13.965074,0.876359,0.6,IC_4651, ,261.30370060241,-49.96538479949
328,261.24680379950,-50.02707007279,5949551670990601344,340.0242922617,-7.9812505080,1.0151,-2.351,-4.826,182,16.621700,1.434393,1.0,IC_4651,Gaia DR2 5949551670990601344,261.24681955596,-50.02704929418
329,261.54873090833,-50.11111379660,5949548230691877120,340.0605075878,-8.1894199816,1.0267,-2.342,-4.956,182,12.599004,0.711763,1.0,IC_4651,Gaia DR2 5949548230691877120,261.54874663201,-50.11109245827
330,261.32954473269,-50.14102212152,5949549983038535296,339.9575334642,-8.0881810383,1.0470,-2.422,-5.353,189,12.557971,0.779395,1.0,IC_4651,Gaia DR2 5949549983038535296,261.32956100363,-50.14099907388
331,261.16821411468,-50.18718871133,5949544622919351552,339.8612424559,-8.0271716312,1.0613,-2.450,-4.762,174,12.833810,0.751697,0.9,IC_4651, ,261.16823058963,-50.18716820827
332,261.28851266819,-49.97363475050,5949553663855466624,340.0842510224,-7.9743012457,0.9928,-2.440,-4.988,170,12.874958,0.734043,1.0,IC_4651,Gaia DR2 5949553663855466624,261.28852900297,-49.97361327439
333,260.89777360014,-50.03273248261,5949561188637645568,339.8947349434,-7.7973090360,1.1029,-2.601,-4.808,212,14.570867,0.913893,1.0,IC_4651,Gaia DR2 5949561188637645568,260.89779103417,-50.03271178150
334,260.98975679395,-49.97508488246,5949564452812789120,339.9762079091,-7.8147194552,1.0606,-2.284,-4.983,229,15.330656,1.077036,1.0,IC_4651,Gaia DR2 5949564452812789120,260.98977208484,-49.97506342788
335,261.43561941697,-50.01358472648,5949549673801456000,340.1028804985,-8.0752931725,0.9663,-2.513,-5.989,157,14.130955,0.945505,0.6,IC_4651, ,261.43563625443,-50.01355894051
336,261.27725077732,-50.15716041851,5949544244962605568,339.9253359600,-8.0690204309,1.0354,-2.238,-5.183,184,14.307026,0.920682,1.0,IC_4651,Gaia DR2 5949544244962605568,261.27726581723,-50.15713810281
337,261.33499609922,-50.16908132502,5949549845599583232,339.9357674432,-8.1064883609,1.0245,-2.376,-5.010,203,13.031202,0.746221,0.9,IC_4651, ,261.33501207051,-50.16905975419
338,261.33351712390,-49.96632425878,5949552976660693248,340.1064658063,-7.9944844156,1.0860,-2.046,-5.712,165,17.303308,1.661036,0.4,IC_4651, ,261.33353081893,-49.96629966545
339,261.43790074454,-50.06653952260,5949549295843763968,340.0589311364,-8.1055101858,1.1692,-2.379,-4.994,156,12.193552,0.832980,1.0,IC_4651,Gaia DR2 5949549295843763968,261.43791670178,-50.06651802065
340,261.33287707934,-50.05643800091,5949552250781793664,340.0301510704,-8.0435767343,1.1345,-2.302,-5.030,176,16.808860,1.505321,1.0,IC_4651,Gaia DR2 5949552250781793664,261.33289251685,-50.05641634396
341,261.19473106870,-50.03227898794,5949551804100425984,340.0013299060,-7.9561712589,0.8979,-2.473,-4.351,209,17.006613,1.784920,0.6,IC_4651, ,261.19474764461,-50.03226025447
342,261.35766133177,-50.33768363848,5949538511209900928,339.8013211352,-8.2110111061,1.1083,-2.662,-5.130,175,14.937185,0.972642,1.0,IC_4651,Gaia DR2 5949538511209900928,261.35767928896,-50.33766155098
343,260.83128532405,-49.97092998106,5949562490001351936,339.9228091679,-7.7275082609,1.0837,-2.444,-4.882,196,15.294004,1.060534,1.0,IC_4651,Gaia DR2 5949562490001351936,260.83130168469,-49.97090896134
344,261.20780255852,-49.93897734931,5949553968763728896,340.0846714013,-7.9118726264,1.0854,-2.573,-5.145,192,12.985950,0.712008,1.0,IC_4651,Gaia DR2 5949553968763728896,261.20781977129,-49.93895519723
345,261.26259554161,-50.07156747657,5949551460507281408,339.9923708209,-8.0141684690,1.0907,-2.519,-5.204,186,10.752693,1.284459,0.9,IC_4651, ,261.26261243968,-50.07154507046
346,261.25243527756,-49.96923360707,5949553693885828224,340.0750939651,-7.9524941917,0.9925,-2.642,-5.104,194,12.045300,0.792985,1.0,IC_4651,Gaia DR2 5949553693885828224,261.25245296303,-49.96921163151
347,261.21777666492,-49.96469687730,5949553590807021312,340.0665471293,-7.9313772525,0.9856,-2.645,-4.627,180,17.442728,1.640871,0.8,IC_4651, ,261.21779436880,-49.96467695549
348,261.40536479360,-50.13982044063,5949547341663381504,339.9854478168,-8.1281695560,1.0705,-2.522,-5.263,190,14.930126,0.973283,1.0,IC_4651,Gaia DR2 5949547341663381504,261.40538173592,-50.13979778049
349,261.11910091281,-50.13929976415,5949556584432518912,339.8841361441,-7.9745480274,1.1274,-2.502,-4.995,177,14.506339,0.931954,1.0,IC_4651,Gaia DR2 5949556584432518912,261.11911772059,-50.13927825790
350,261.24882813758,-50.04318143274,5949551636630843904,340.0114203862,-7.9911893029,1.1572,-2.448,-4.865,165,14.148804,0.867718,1.0,IC_4651,Gaia DR2 5949551636630843904,261.24884454965,-50.04316048621
351,261.10977380149,-49.97369969485,5949564006136130048,340.0203543536,-7.8783362181,1.0625,-2.595,-4.834,189,13.164514,0.724632,1.0,IC_4651,Gaia DR2 5949564006136130048,261.10979117395,-49.97367888179
352,261.18105130302,-50.01704238027,5949563662539321472,340.0092959682,-7.9404502465,1.0438,-2.169,-5.032,175,14.451233,0.903350,1.0,IC_4651,Gaia DR2 5949563662539321472,261.18106583668,-50.01702071471
353,261.00154184160,-50.12055603685,5949556275195521408,339.8579814396,-7.9013387397,0.9741,-2.235,-5.062,183,15.260948,1.109308,0.9,IC_4651, ,261.00155684986,-50.12053424213
354,261.20708425349,-49.93803408931,5949553973093178496,340.0852099966,-7.9109677072,1.0596,-2.521,-5.010,181,14.039767,0.814018,1.0,IC_4651,Gaia DR2 5949553973093178496,261.20710111806,-49.93801251848
355,261.34228815442,-50.00221097013,5949552834892376576,340.0792903897,-8.0188870295,0.9885,-2.406,-4.673,167,12.925603,0.722648,0.8,IC_4651, ,261.34230427116,-50.00219085027
356,260.97927507051,-50.13012433168,5949556133427267840,339.8419711465,-7.8947167060,1.1049,-2.442,-5.064,184,11.480123,0.781132,1.0,IC_4651,Gaia DR2 5949556133427267840,260.97929147208,-50.13010252835
357,260.82443226080,-50.04320423797,5949560432722869120,339.8596178964,-7.7638725907,0.9748,-2.664,-4.980,200,15.711692,1.391288,0.9,IC_4651, ,260.82445012100,-50.04318279630
358,261.01610664706,-49.98163225918,5949564487172508416,339.9801408577,-7.8324625972,1.0983,-2.628,-5.064,230,15.557820,1.131396,1.0,IC_4651,Gaia DR2 5949564487172508416,261.01612424335,-49.98161045585
359,260.76891296848,-50.07760567266,5949560054765747200,339.8107837539,-7.7532651747,0.8891,-2.096,-5.060,215,17.236862,1.710621,0.5,IC_4651, ,260.76892703073,-50.07758388655
360,261.30372835100,-50.07133053149,5949550807672764032,340.0072084344,-8.0361040686,1.0042,-2.218,-5.090,176,15.975410,1.358749,0.9,IC_4651, ,261.30374322981,-50.07130861621
361,261.01985193869,-49.99035608583,5949564384093283840,339.9741392516,-7.8392856804,0.9504,-2.379,-4.762,213,13.078413,0.722582,0.9,IC_4651, ,261.01986787064,-49.99033558277
362,261.13220234940,-50.06437314103,5949563044063380352,339.9519621232,-7.9403073903,1.0392,-2.525,-5.578,204,13.806671,0.822723,1.0,IC_4651,Gaia DR2 5949563044063380352,261.13221928517,-50.06434912464
363,261.17440916388,-50.03192939811,5949563525099720192,339.9943737936,-7.9450777507,1.0166,-2.359,-4.956,186,16.815868,1.775399,0.9,IC_4651, ,261.17442497556,-50.03190805978
364,261.25216455660,-50.08685899056,5949551048190912512,339.9757534782,-8.0169740405,1.0684,-2.095,-4.516,184,13.117791,1.421994,0.8,IC_4651, ,261.25217861485,-50.08683954667
365,261.40169711700,-50.09488716983,5949549025290611584,340.0221221846,-8.1015928617,1.0619,-2.513,-5.305,193,13.826198,0.807432,1.0,IC_4651,Gaia DR2 5949549025290611584,261.40171398302,-50.09486432886
366,261.21192284114,-50.05695890217,5949551705349685120,339.9866458228,-7.9789640015,1.0131,-2.600,-5.212,202,15.506193,1.113675,1.0,IC_4651,Gaia DR2 5949551705349685120,261.21194027726,-50.05693646161
367,261.00208272205,-49.98920232042,5949564448484254208,339.9687447650,-7.8291227533,0.9909,-2.417,-4.978,228,13.252371,0.736003,1.0,IC_4651,Gaia DR2 5949564448484254208,261.00209890809,-49.98918088736
368,261.39888713291,-50.10172614647,5949549025290606720,340.0153454107,-8.1038308063,1.1603,-2.482,-4.984,175,16.176023,1.286659,1.0,IC_4651,Gaia DR2 5949549025290606720,261.39890379325,-50.10170468758
369,261.20634278994,-49.93833521458,5949553973061959936,340.0846910880,-7.9107347992,1.1928,-2.010,-4.689,128,15.143416,1.184557,0.8,IC_4651, ,261.20635623619,-49.93831502583
370,261.14456434090,-50.06426248430,5949563078423112832,339.9564665655,-7.9468710713,1.0395,-2.453,-5.204,195,14.959104,1.039317,1.0,IC_4651,Gaia DR2 5949563078423112832,261.14458079372,-50.06424007819
371,261.33629804731,-50.11157044865,5949550395355851776,339.9848065808,-8.0756500843,0.9816,-2.575,-5.562,161,13.214024,0.772064,0.9,IC_4651, ,261.33631533546,-50.11154650115
372,261.34551254121,-50.36460720363,5949538167612234240,339.7742727112,-8.2192749524,0.9701,-2.524,-5.012,191,16.047878,1.243504,0.8,IC_4651, ,261.34552957714,-50.36458562418
373,261.22758487471,-50.05364339473,5949551739709419392,339.9950243812,-7.9855415937,1.0477,-2.253,-5.452,197,16.091988,1.262961,1.0,IC_4651,Gaia DR2 5949551739709419392,261.22759998274,-50.05361992084
374,261.41580718767,-50.05735404008,5949549128369864576,340.0588509002,-8.0886125901,1.1582,-2.532,-4.794,171,13.427270,0.814895,1.0,IC_4651,Gaia DR2 5949549128369864576,261.41582416791,-50.05733339925
375,260.99779125426,-50.04795615695,5949558298090933376,339.9177564566,-7.8592596921,0.9305,-1.930,-5.313,195,17.715876,2.094973,0.7,IC_4651, ,260.99780419480,-50.04793328153
376,260.79614873194,-50.07194217316,5949560119157013376,339.8253188043,-7.7646754128,0.8991,-2.284,-4.785,209,17.658104,1.822720,0.6,IC_4651, ,260.79616405369,-50.07192157108
377,261.35671617471,-50.37431474067,5949538098892755072,339.7700220022,-8.2305711368,1.1248,-2.282,-5.173,191,15.361176,1.071651,1.0,IC_4651,Gaia DR2 5949538098892755072,261.35673158039,-50.37429246803
378,261.33860804521,-50.08898892466,5949550537119129984,340.0046991937,-8.0645054270,1.1001,-2.227,-4.691,178,12.528820,0.788257,0.9,IC_4651, ,261.33862298990,-50.08896872730
379,261.16845819573,-50.04296595884,5949563147142593792,339.9829453241,-7.9479589821,1.0703,-2.627,-4.937,213,15.112990,1.015391,1.0,IC_4651,Gaia DR2 5949563147142593792,261.16847580778,-50.04294470231
380,261.36074953071,-50.08041280970,5949551980228142976,340.0198106059,-8.0716843661,1.0684,-2.277,-4.753,172,14.478063,1.067262,0.9,IC_4651, ,261.36076480820,-50.08039234539
381,261.11840995295,-50.09188733147,5949557134188365824,339.9238514335,-7.9480699411,1.0379,-2.259,-5.238,214,15.572256,1.148955,1.0,IC_4651,Gaia DR2 5949557134188365824,261.11842511330,-50.09186477897
