SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
26,109.38478319639,-15.67484569821,3031254399878390912,229.8164354591,-1.4794278115,0.9185,0.579,5.287,259,14.145955,0.858187,1.0,NGC_2360,Gaia DR2 3031254399878390912,109.38478060718,-15.67486846168
27,109.34386504009,-15.75296136176,3031247665369750144,229.8671803824,-1.5507039922,0.9361,0.250,5.795,252,13.647541,0.705773,1.0,NGC_2360,Gaia DR2 3031247665369750144,109.34386392170,-15.75298631245
28,109.39418301210,-15.68136792772,3031254399878391040,229.8264298390,-1.4744657103,0.9081,0.775,5.522,252,14.764219,0.995245,1.0,NGC_2360,Gaia DR2 3031254399878391040,109.39417954630,-15.68139170300
29,109.44794980452,-15.56617614545,3031268620507437824,229.7486907377,-1.3749132124,0.8880,0.479,5.527,264,17.161716,1.482191,1.0,NGC_2360,Gaia DR2 3031268620507437824,109.44794766363,-15.56619994226
30,109.65162622978,-15.73253828833,3031250792105748352,229.9874716988,-1.2792258004,0.8566,0.032,5.659,262,12.048186,0.465322,0.8,NGC_2360, ,109.65162608664,-15.73256265347
31,109.23434673090,-15.73853874762,3031259485119787520,229.8052653724,-1.6372401041,0.9084,0.333,5.581,266,15.457141,0.997900,1.0,NGC_2360,Gaia DR2 3031259485119787520,109.23434524130,-15.73856277693
32,109.43746387189,-15.66525634217,3031254296799138432,229.8316268685,-1.4300910356,0.7992,0.754,5.245,254,13.742698, ,1.0,NGC_2360,Gaia DR2 3031254296799138432,109.43746050026,-15.66527892481
33,109.43719671425,-15.66565634187,3031254296799138560,229.8318606467,-1.4305052226,1.0153,0.600,5.229,269,13.077036,0.750489,1.0,NGC_2360,Gaia DR2 3031254296799138560,109.43719403125,-15.66567885562
34,109.42461120304,-15.58163337312,3031268212493103104,229.7518686285,-1.4020104579,0.9119,0.395,5.596,251,15.204587,0.943250,1.0,NGC_2360,Gaia DR2 3031268212493103104,109.42460943746,-15.58165746701
35,109.43478137855,-15.71012643701,3031253300366764160,229.8701173767,-1.4533163172,0.8879,0.132,5.543,271,14.515020,0.816615,1.0,NGC_2360,Gaia DR2 3031253300366764160,109.43478078816,-15.71015030270
36,109.37739476902,-15.62106713271,3031266563225732736,229.7655315089,-1.4606330051,0.8932,0.583,5.650,254,14.657861,0.838934,1.0,NGC_2360,Gaia DR2 3031266563225732736,109.37739216261,-15.62109145910
37,109.07976864001,-15.84942039630,3031234299430459648,229.8341638419,-1.8205011866,0.9513,0.339,5.674,258,14.508921,0.826633,1.0,NGC_2360,Gaia DR2 3031234299430459648,109.07976712274,-15.84944482602
38,109.39681586987,-15.68591962114,3031254331158916992,229.8316401396,-1.4743472375,0.8673,0.531,5.876,252,15.203953,0.941961,1.0,NGC_2360,Gaia DR2 3031254331158916992,109.39681349518,-15.68594492058
39,109.47715951752,-15.69309988842,3031253403445942016,229.8741040318,-1.4092891029,0.9037,0.497,5.878,238,14.022201,0.866751,1.0,NGC_2360,Gaia DR2 3031253403445942016,109.47715729480,-15.69312519648
40,109.49493080318,-15.65550434473,3031255087073071488,229.8488397503,-1.3766044762,0.9101,0.291,5.869,280,15.662517,1.100316,0.9,NGC_2360, ,109.49492950199,-15.65552961404
41,109.34013890388,-15.59512881127,3031267456578929408,229.7258380906,-1.4802744727,0.8953,0.776,5.949,257,15.779563,1.185786,1.0,NGC_2360,Gaia DR2 3031267456578929408,109.34013543507,-15.59515442502
42,109.48635228539,-15.62230896216,3031255946066504576,229.8156185646,-1.3684092008,0.9286,0.323,5.538,254,16.360662,1.226312,0.9,NGC_2360, ,109.48635084135,-15.62233280633
43,109.43879262164,-15.66663667544,3031254296799139072,229.8334453273,-1.4296037726,0.9811,0.814,5.476,289,12.743194,0.545749,1.0,NGC_2360,Gaia DR2 3031254296799139072,109.43878898169,-15.66666025266
44,109.42931774419,-15.62557453918,3031267800176282240,229.7928588933,-1.4185086654,0.9366,0.389,5.658,268,10.800420,1.213381,1.0,NGC_2360,Gaia DR2 3031267800176282240,109.42931600505,-15.62559890001
45,109.22655275727,-15.66521565473,3031261031307968896,229.7368626293,-1.6097193255,0.8243,0.286,5.657,281,17.087448,1.436045,1.0,NGC_2360,Gaia DR2 3031261031307968896,109.22655147838,-15.66524001126
46,109.39761382910,-15.60111792354,3031268139470988800,229.7569687302,-1.4341018607,0.8785,1.350,5.397,269,17.971142,1.649088,0.4,NGC_2360, ,109.39760779426,-15.60114116062
47,109.52163317824,-15.70013126221,3031254636096304384,229.9003223468,-1.3747119169,0.9255,-0.108,5.408,268,13.578323,0.685531,0.7,NGC_2360, ,109.52163366126,-15.70015454665
48,109.40657481745,-15.74084200780,3031252784970727424,229.8846191157,-1.4916627911,0.8753,0.466,5.596,282,15.937963,1.109084,1.0,NGC_2360,Gaia DR2 3031252784970727424,109.40657273289,-15.74086610169
49,109.47298255847,-15.61417508385,3031256152224935808,229.8024100226,-1.3759978604,0.9453,0.426,5.491,273,17.291224,1.478233,1.0,NGC_2360,Gaia DR2 3031256152224935808,109.47298065402,-15.61419872566
50,109.32781531020,-15.73527570181,3031247940247652608,229.8443236454,-1.5561228684,0.9578,0.510,5.703,253,17.105679,1.422289,0.9,NGC_2360, ,109.32781302887,-15.73530025639
51,109.44367734472,-15.68922601934,3031254193719940864,229.8556252896,-1.4359876143,0.9621,0.594,5.379,270,15.204578,1.010640,1.0,NGC_2360,Gaia DR2 3031254193719940864,109.44367468825,-15.68924917892
52,109.40674438515,-15.64163099599,3031266288347826304,229.7969168858,-1.4452276533,0.8379,0.186,5.658,266,9.982019,1.343346,1.0,NGC_2360,Gaia DR2 3031266288347826304,109.40674355352,-15.64165535682
53,109.45689993377,-15.67340952550,3031254228079657472,229.8475771436,-1.4173464458,0.9036,0.414,5.588,244,15.684752,1.038497,1.0,NGC_2360,Gaia DR2 3031254228079657472,109.45689808243,-15.67343358494
54,109.52709373934,-15.62679781190,3031255533749621760,229.8379176650,-1.3358111009,0.8855,0.259,5.649,278,15.862077,1.089813,1.0,NGC_2360,Gaia DR2 3031255533749621760,109.52709258140,-15.62682213398
55,109.40609635053,-15.64528879376,3031266288347830144,229.7998618467,-1.4474863319,0.8951,0.480,5.407,254,13.809395,0.822387,1.0,NGC_2360,Gaia DR2 3031266288347830144,109.40609420435,-15.64531207390
56,109.49267506911,-15.67309584210,3031254915274400384,229.8633856999,-1.3867393933,0.8496,0.356,5.361,278,12.734959,0.606010,1.0,NGC_2360,Gaia DR2 3031254915274400384,109.49267347714,-15.67311892418
57,109.44646070329,-15.56841514817,3031268624809935616,229.7500016135,-1.3772269642,0.8770,0.453,5.749,254,15.342483,0.976090,1.0,NGC_2360,Gaia DR2 3031268624809935616,109.44645867859,-15.56843990081
58,109.60368118111,-15.74843128929,3031250620307104896,229.9799474933,-1.3274498619,0.9420,0.058,5.500,265,15.259557,0.960270,0.9,NGC_2360, ,109.60368092165,-15.74845496985
59,109.46377515349,-15.67759511018,3031254228079657216,229.8543708197,-1.4134462939,0.9575,0.584,5.526,271,13.820528,0.746069,1.0,NGC_2360,Gaia DR2 3031254228079657216,109.46377254189,-15.67761890268
60,109.37354930532,-15.62206202864,3031266631945212416,229.7646836424,-1.4643728858,0.9626,0.307,5.633,263,13.272362,0.605645,1.0,NGC_2360,Gaia DR2 3031266631945212416,109.37354793281,-15.62208628183
61,109.35156063159,-15.62356841230,3031266528866011264,229.7561358777,-1.4838071189,1.0256,0.558,5.246,254,16.522882,1.280042,1.0,NGC_2360,Gaia DR2 3031266528866011264,109.35155813692,-15.62359099924
62,109.44839555042,-15.64349319713,3031255976130743424,229.8172883908,-1.4106238963,0.8343,0.093,5.803,267,17.152744,1.573433,0.9,NGC_2360, ,109.44839513460,-15.64351818227
63,109.23060901727,-15.67177069586,3031260962588495872,229.7444853633,-1.6093174497,0.9206,0.309,5.805,265,15.747574,1.320952,1.0,NGC_2360,Gaia DR2 3031260962588495872,109.23060763549,-15.67179568961
64,109.29876829714,-15.92797812628,3031240759062461568,230.0018427423,-1.6706766496,0.8990,0.238,5.604,239,16.603470,1.289965,1.0,NGC_2360,Gaia DR2 3031240759062461568,109.29876723150,-15.92800225461
65,109.52238576246,-15.62562148261,3031256289663867776,229.8347589412,-1.3392706546,0.9649,0.385,5.475,283,15.842069,1.076631,1.0,NGC_2360,Gaia DR2 3031256289663867776,109.52238404121,-15.62564505553
66,109.42176304271,-15.66723958643,3031254468597842048,229.8263240219,-1.4443868864,0.7859,0.413,5.975,233,16.996033,1.652483,1.0,NGC_2360,Gaia DR2 3031254468597842048,109.42176119590,-15.66726531212
67,109.35782893107,-15.96720482759,3031239453392403328,230.0630449138,-1.6387238393,0.9368,0.486,4.977,251,16.709625,1.367053,0.6,NGC_2360, ,109.35782675460,-15.96722625634
68,109.17272360758,-15.58479285901,3031265498073632512,229.6415125545,-1.6181321648,0.8894,0.321,5.725,266,14.661948,0.858419,1.0,NGC_2360,Gaia DR2 3031265498073632512,109.17272217274,-15.58481750832
69,109.49270713361,-15.71603472316,3031253128568045952,229.9013819656,-1.4067616326,0.7489,0.320,5.735,284,17.616875,1.614748,1.0,NGC_2360,Gaia DR2 3031253128568045952,109.49270570232,-15.71605941552
70,109.28215881509,-15.67556325607,3031260825149521152,229.7709799110,-1.5671701661,0.9146,0.392,5.717,273,13.588984,0.681434,1.0,NGC_2360,Gaia DR2 3031260825149521152,109.28215706211,-15.67558787093
71,109.37201474625,-15.64000490048,3031266460146537344,229.7798703649,-1.4740499536,0.8810,0.408,5.586,268,14.054110,0.744010,1.0,NGC_2360,Gaia DR2 3031266460146537344,109.37201292204,-15.64002895131
72,109.47670184304,-15.68870319696,3031253403445938176,229.8700089746,-1.4076260700,0.8970,0.343,5.410,242,13.897800,0.915374,1.0,NGC_2360,Gaia DR2 3031253403445938176,109.47670030909,-15.68872649002
73,109.45103270557,-15.68618359991,3031254189416933632,229.8562400533,-1.4283048772,0.9762,0.476,5.132,278,17.499596,1.920484,1.0,NGC_2360,Gaia DR2 3031254189416933632,109.45103057684,-15.68620569602
74,109.40785522782,-15.81101602237,3031243542201155200,229.9472838368,-1.5233134018,0.9128,0.419,5.648,259,15.186148,0.978060,1.0,NGC_2360,Gaia DR2 3031243542201155200,109.40785335285,-15.81104034015
75,109.40955010658,-15.66113423604,3031254537317319936,229.8154333459,-1.4519384884,0.9214,0.417,5.597,279,16.239320,1.166374,1.0,NGC_2360,Gaia DR2 3031254537317319936,109.40954824194,-15.66115833423
76,109.43130904730,-15.65910131007,3031254502957567104,229.8234148707,-1.4324597022,0.8948,0.579,5.682,266,12.181718,0.492556,1.0,NGC_2360,Gaia DR2 3031254502957567104,109.43130645829,-15.65912577424
77,109.48713173779,-15.69700601385,3031253197287509376,229.8820429997,-1.4026230422,0.9348,0.339,5.520,281,14.713681,0.863174,1.0,NGC_2360,Gaia DR2 3031253197287509376,109.48713022166,-15.69702978052
78,109.37276358178,-15.78685828286,3031246668937346432,229.9101510047,-1.5419111868,0.9758,0.857,5.992,246,15.662477,1.070290,1.0,NGC_2360,Gaia DR2 3031246668937346432,109.37275974728,-15.78688408175
79,109.39612747615,-15.64315019848,3031266288347834112,229.7934892644,-1.4549791062,0.8508,-0.210,5.950,273,10.500109,1.226028,0.9,NGC_2360, ,109.39612841510,-15.64317581654
80,109.24539513826,-15.63257942644,3031269999199358208,229.7164310832,-1.5784591094,0.9175,0.484,5.601,272,13.499401,0.657187,1.0,NGC_2360,Gaia DR2 3031269999199358208,109.24539297433,-15.63260354186
81,109.20201453084,-15.61123593548,3031264467281484032,229.6780667697,-1.6054826325,0.8360,0.300,5.695,274,15.151085,0.935723,0.9,NGC_2360, ,109.20201318970,-15.61126045562
82,109.25922757412,-15.70201233659,3031260687710595968,229.7840971133,-1.5990294667,0.9158,0.401,5.493,272,14.636579,0.849870,1.0,NGC_2360,Gaia DR2 3031260687710595968,109.25922578066,-15.70203598701
83,109.42854824387,-15.63294212227,3031256049145770240,229.7990309532,-1.4226025048,0.9091,0.399,5.440,288,10.490874,0.927999,1.0,NGC_2360,Gaia DR2 3031256049145770240,109.42854645996,-15.63296554449
84,109.46881837491,-15.69583681229,3031253369086210432,229.8727750762,-1.4176682011,0.9359,0.531,5.535,259,12.575712,0.531242,1.0,NGC_2360,Gaia DR2 3031253369086210432,109.46881600011,-15.69586064354
85,109.31754389185,-15.93484312348,3031240552904028544,230.0163377655,-1.6579031376,0.9425,0.241,5.618,259,13.649570,0.717247,1.0,NGC_2360,Gaia DR2 3031240552904028544,109.31754281275,-15.93486731209
86,109.43433165800,-15.67357350523,3031254262439409152,229.8375769839,-1.4366399731,0.9101,0.248,5.552,289,13.713993,0.802727,1.0,NGC_2360,Gaia DR2 3031254262439409152,109.43433054899,-15.67359740967
87,109.41268645045,-15.55197760038,3031269071486541184,229.7202699390,-1.3983304282,0.8543,0.337,5.549,276,15.852773,1.088119,1.0,NGC_2360,Gaia DR2 3031269071486541184,109.41268494433,-15.55200149191
88,109.34407057461,-15.62242706376,3031267284780259584,229.7517606427,-1.4896556281,0.8691,0.912,5.444,252,17.188019,1.461563,0.8,NGC_2360, ,109.34406649732,-15.62245050320
89,109.20414588429,-15.92791365531,3031220383736649600,229.9593768642,-1.7511587817,0.9101,0.284,5.602,255,16.570621,1.284597,1.0,NGC_2360,Gaia DR2 3031220383736649600,109.20414461269,-15.92793777503
90,109.53541239219,-15.62979756165,3031255533749619200,229.8443138274,-1.3301288817,0.9396,0.403,5.630,276,12.867764,0.542532,1.0,NGC_2360,Gaia DR2 3031255533749619200,109.53541059043,-15.62982180193
91,109.48332912274,-15.59464796452,3031256598901508864,229.7897912304,-1.3580682621,0.9168,0.398,5.935,266,17.082510,1.438599,1.0,NGC_2360,Gaia DR2 3031256598901508864,109.48332734364,-15.59467351799
92,109.44972978339,-15.70288734009,3031253334726488576,229.8704315065,-1.4372108801,0.9311,0.166,5.545,253,12.862325,0.434594,1.0,NGC_2360,Gaia DR2 3031253334726488576,109.44972904096,-15.70291121440
93,109.50178021012,-15.73846385852,3031250139270821248,229.9253010059,-1.4095118187,0.9928,0.308,5.530,260,15.328617,0.972987,1.0,NGC_2360,Gaia DR2 3031250139270821248,109.50177883236,-15.73848766824
94,109.41692107022,-15.66224187957,3031254468597839872,229.8197261592,-1.4461781020,0.9307,0.855,5.587,249,10.943933,1.019705,1.0,NGC_2360,Gaia DR2 3031254468597839872,109.41691724701,-15.66226593471
95,109.39249283636,-15.62822867781,3031266357067299712,229.7786535349,-1.4511131765,0.9304,0.258,5.504,262,16.861216,1.375763,0.9,NGC_2360, ,109.39249168288,-15.62825237559
96,109.48144714248,-15.85085581434,3031242408329783296,230.0155844759,-1.4792888208,0.9297,0.135,5.405,265,15.351096,0.994447,1.0,NGC_2360,Gaia DR2 3031242408329783296,109.48144653825,-15.85087908587
97,109.25696309253,-15.70820745730,3031259897436617600,229.7885644032,-1.6038451266,0.9586,0.503,5.687,277,15.820345,1.070250,1.0,NGC_2360,Gaia DR2 3031259897436617600,109.25696084282,-15.70823194299
98,109.44491583424,-15.67537752455,3031254262439404288,229.8439306577,-1.4284693951,0.9401,0.382,5.548,264,14.036211,0.761752,1.0,NGC_2360,Gaia DR2 3031254262439404288,109.44491412598,-15.67540141177
99,109.56337934952,-15.75613471518,3031250551587661696,229.9686301441,-1.3653426212,0.9164,0.263,5.171,281,13.131207,0.623635,0.9,NGC_2360, ,109.56337817295,-15.75615697921
100,109.54721693894,-15.65063564612,3031255224511985536,229.8680551106,-1.3298123740,0.7674,0.475,6.123,274,16.516410,1.248052,0.9,NGC_2360, ,109.54721481506,-15.65066200904
101,109.35448663623,-15.76140547338,3031247596650274944,229.8794216678,-1.5455989165,0.9273,0.351,5.549,243,15.200704,1.119341,1.0,NGC_2360,Gaia DR2 3031247596650274944,109.35448506594,-15.76142936491
102,109.34200610134,-15.73184691551,3031247901584676224,229.8476607059,-1.5424407664,1.0422,0.323,5.836,251,17.912764,1.754717,0.9,NGC_2360, ,109.34200465652,-15.73187204273
103,109.12542502667,-15.78449368005,3031258110729946240,229.7971172740,-1.7514069939,0.8587,0.402,5.467,241,12.661115,0.572709,1.0,NGC_2360,Gaia DR2 3031258110729946240,109.12542322801,-15.78451721852
104,109.38678413754,-15.94176084404,3031239968788455296,230.0535166218,-1.6022308470,0.9064,0.165,5.657,239,16.568058,1.272837,0.9,NGC_2360, ,109.38678339871,-15.94178520057
105,109.38122812954,-15.72606378053,3031253609604449920,229.8601574905,-1.5063478127,0.8966,0.331,5.370,224,12.998490,0.585336,1.0,NGC_2360,Gaia DR2 3031253609604449920,109.38122664898,-15.72608690136
106,109.52074588736,-15.63297343729,3031255499389893120,229.8405236603,-1.3441009208,0.8802,0.448,5.543,274,12.457810,0.488955,1.0,NGC_2360,Gaia DR2 3031255499389893120,109.52074388438,-15.63299730298
107,109.49646421213,-15.73002081666,3031250139270817536,229.9154426879,-1.4100941104,0.8556,0.106,5.393,236,15.865146,1.198015,0.9,NGC_2360, ,109.49646373798,-15.73004403652
108,109.13011285270,-15.61648309604,3031264944015260032,229.6504528368,-1.6692082677,0.9598,0.892,5.195,262,17.847044,1.672134,0.7,NGC_2360, ,109.13010886494,-15.61650546340
109,109.31566998726,-15.73844749942,3031247837168444928,229.8416783290,-1.5679434393,0.8768,0.292,5.551,243,14.256164,0.771709,1.0,NGC_2360,Gaia DR2 3031247837168444928,109.31566868107,-15.73847139956
110,109.19046105737,-15.61418514501,3031264432921747712,229.6754926856,-1.6167027653,0.9592,0.618,5.643,261,16.010485,1.126021,0.9,NGC_2360, ,109.19045829458,-15.61420944126
111,109.40046035270,-15.54740117337,3031269140206021248,229.7107231320,-1.4066124707,0.8795,0.299,5.636,250,13.774514,0.822935,1.0,NGC_2360,Gaia DR2 3031269140206021248,109.40045901644,-15.54742543948
112,109.39029537953,-15.64520793010,3031266357067315968,229.7926888812,-1.4609065032,0.8708,0.290,5.515,291,15.169250,1.114995,1.0,NGC_2360,Gaia DR2 3031266357067315968,109.39029408288,-15.64523167524
113,109.56657397873,-15.65681600120,3031255190152241280,229.8822314783,-1.3162200937,0.9226,0.327,5.330,277,13.925872,0.722513,1.0,NGC_2360,Gaia DR2 3031255190152241280,109.56657251656,-15.65683894981
114,109.51301508770,-15.72233304530,3031250173630539776,229.9160842445,-1.3924164923,0.9411,0.403,5.640,239,15.914048,1.331526,1.0,NGC_2360,Gaia DR2 3031250173630539776,109.51301328512,-15.72235732863
115,109.13875780889,-15.58058744017,3031265429354161280,229.6225489271,-1.6451281374,0.8712,0.651,5.476,271,17.073753,1.431292,1.0,NGC_2360,Gaia DR2 3031265429354161280,109.13875489905,-15.58061101739
116,109.32690436860,-15.71094468591,3031259725637896448,229.8223823925,-1.5455539870,0.9019,0.658,5.589,265,14.444872,0.810092,0.9,NGC_2360, ,109.32690142559,-15.71096874966
117,109.54830908059,-15.74640358663,3031249830033156352,229.9532458257,-1.3736208765,0.8935,0.406,5.587,286,16.782179,1.337311,1.0,NGC_2360,Gaia DR2 3031249830033156352,109.54830726438,-15.74642764177
118,109.43602167696,-15.54074901445,3031269483803375616,229.7208317178,-1.3732070779,0.7987,0.499,5.972,255,17.415630,1.564188,0.9,NGC_2360, ,109.43601944696,-15.54077472723
119,109.50420067440,-15.69169049763,3031254674756243456,229.8850165327,-1.3856098787,1.0044,0.253,5.906,289,17.865858,1.628868,0.9,NGC_2360, ,109.50419954292,-15.69171592624
120,109.42102703749,-15.68218109429,3031254159360208384,229.8392123226,-1.4519861377,0.8858,0.426,5.728,258,13.342626,0.642070,1.0,NGC_2360,Gaia DR2 3031254159360208384,109.42102513241,-15.68220575651
121,109.43886652935,-15.64845701416,3031255980426302336,229.8173954768,-1.4210558589,0.8834,0.223,5.554,252,13.142081,0.579664,1.0,NGC_2360,Gaia DR2 3031255980426302336,109.43886553225,-15.64848092722
122,109.37176040746,-15.72402354554,3031253609604454272,229.8540997175,-1.5134573181,0.8595,0.197,5.375,255,17.334848,1.485043,0.7,NGC_2360, ,109.37175952629,-15.72404668790
123,109.50304785047,-15.69236444652,3031254674756245248,229.8850942305,-1.3869060104,0.9238,0.460,5.414,273,14.598442,0.842153,1.0,NGC_2360,Gaia DR2 3031254674756245248,109.50304579324,-15.69238775680
124,109.39259236235,-15.76375435025,3031252681891536256,229.8986115417,-1.5142553120,0.8727,0.649,5.859,257,12.976092,0.619531,1.0,NGC_2360,Gaia DR2 3031252681891536256,109.39258945884,-15.76377957650
125,109.49523635991,-15.83055397229,3031248318204762368,230.0038203289,-1.4580794904,0.8426,0.307,5.524,279,16.491680,1.248746,1.0,NGC_2360,Gaia DR2 3031248318204762368,109.49523498599,-15.83057775618
126,109.45040491294,-15.58527913180,3031268040694396928,229.7666938958,-1.3817389649,0.9381,0.376,5.466,266,15.481608,1.010803,1.0,NGC_2360,Gaia DR2 3031268040694396928,109.45040323225,-15.58530266597
127,109.54314587900,-15.59490395061,3031256427102786432,229.8169336840,-1.3072429926,0.8945,0.314,5.529,281,15.789263,1.083212,1.0,NGC_2360,Gaia DR2 3031256427102786432,109.54314447538,-15.59492775603
128,109.50130762036,-15.55315484974,3031268521730687104,229.7611793232,-1.3233780175,0.8650,0.410,5.460,288,14.052032,0.751358,1.0,NGC_2360,Gaia DR2 3031268521730687104,109.50130578798,-15.55317835807
129,109.04417216402,-16.01729248062,3031218562670616832,229.9669238179,-1.9288815852,0.9319,0.589,5.578,227,15.564500,1.041568,1.0,NGC_2360,Gaia DR2 3031218562670616832,109.04416952562,-16.01731649701
130,109.45398981455,-15.52538964389,3031269621242315648,229.7153279574,-1.3507273793,0.8540,0.566,5.218,261,17.472837,1.576769,0.6,NGC_2360, ,109.45398728532,-15.52541211028
131,109.42914240025,-15.64382342585,3031254571677031424,229.8089246585,-1.4271747317,0.9503,0.452,5.523,252,14.244082,0.780634,1.0,NGC_2360,Gaia DR2 3031254571677031424,109.42914037927,-15.64384720543
132,109.22813401734,-15.65625182965,3031261134386868352,229.7296375288,-1.6041959822,1.0438,0.464,4.951,281,16.754282,1.599592,0.7,NGC_2360, ,109.22813194258,-15.65627314646
133,109.39312346266,-15.61558435247,3031266597585455488,229.7677496193,-1.4446766907,0.9763,0.334,5.441,261,17.843380,1.920021,1.0,NGC_2360,Gaia DR2 3031266597585455488,109.39312196949,-15.61560777900
